# t x1 v1 x2 v2 E_kin E_pot E_tot
0.84000 0.70028 0.52052 0.04437 0.14695 0.14627 0.35373 0.50000
0.85000 0.70543 0.51020 0.04585 0.14978 0.14137 0.35863 0.50000
0.86000 0.71048 0.49981 0.04736 0.15262 0.13655 0.36345 0.50000
0.87000 0.71543 0.48936 0.04890 0.15547 0.13182 0.36818 0.50000
0.88000 0.72027 0.47884 0.05047 0.15831 0.12718 0.37282 0.50000
0.89000 0.72500 0.46826 0.05207 0.16116 0.12262 0.37738 0.50000
0.90000 0.72963 0.45761 0.05369 0.16400 0.11815 0.38185 0.50000
0.91000 0.73416 0.44691 0.05535 0.16684 0.11378 0.38622 0.50000
0.92000 0.73857 0.43614 0.05703 0.16968 0.10950 0.39050 0.50000
0.93000 0.74288 0.42532 0.05874 0.17251 0.10533 0.39467 0.50000
0.94000 0.74708 0.41444 0.06048 0.17535 0.10125 0.39875 0.50000
0.95000 0.75117 0.40351 0.06225 0.17817 0.09728 0.40272 0.50000
0.96000 0.75515 0.39253 0.06404 0.18099 0.09342 0.40658 0.50000
0.97000 0.75902 0.38150 0.06587 0.18380 0.08966 0.41034 0.50000
0.98000 0.76278 0.37042 0.06772 0.18660 0.08602 0.41398 0.50000
0.99000 0.76643 0.35929 0.06960 0.18940 0.08248 0.41752 0.50000
1.00000 0.76996 0.34812 0.07151 0.19218 0.07906 0.42094 0.50000
1.01000 0.77339 0.33691 0.07344 0.19495 0.07576 0.42424 0.50000
1.02000 0.77670 0.32566 0.07541 0.19771 0.07257 0.42743 0.50000
1.03000 0.77990 0.31436 0.07740 0.20046 0.06950 0.43050 0.50000
1.04000 0.78299 0.30303 0.07942 0.20319 0.06656 0.43344 0.50000
1.05000 0.78596 0.29167 0.08146 0.20590 0.06373 0.43627 0.50000
1.06000 0.78882 0.28027 0.08353 0.20860 0.06103 0.43897 0.50000
1.07000 0.79157 0.26884 0.08563 0.21128 0.05846 0.44154 0.50000
1.08000 0.79420 0.25738 0.08776 0.21395 0.05601 0.44399 0.50000
1.09000 0.79672 0.24589 0.08991 0.21659 0.05369 0.44631 0.50000
1.10000 0.79912 0.23438 0.09209 0.21922 0.05149 0.44851 0.50000
1.11000 0.80140 0.22284 0.09430 0.22182 0.04943 0.45057 0.50000
1.12000 0.80357 0.21128 0.09653 0.22440 0.04750 0.45250 0.50000
1.13000 0.80563 0.19970 0.09878 0.22696 0.04570 0.45430 0.50000
1.14000 0.80757 0.18810 0.10107 0.22949 0.04402 0.45598 0.50000
1.15000 0.80939 0.17648 0.10337 0.23200 0.04249 0.45751 0.50000
1.16000 0.81110 0.16485 0.10571 0.23449 0.04108 0.45892 0.50000
1.17000 0.81269 0.15321 0.10806 0.23694 0.03981 0.46019 0.50000
1.18000 0.81416 0.14155 0.11045 0.23937 0.03867 0.46133 0.50000
1.19000 0.81552 0.12989 0.11285 0.24177 0.03766 0.46234 0.50000
1.20000 0.81676 0.11822 0.11528 0.24414 0.03679 0.46321 0.50000
1.21000 0.81788 0.10654 0.11773 0.24648 0.03605 0.46395 0.50000
1.22000 0.81889 0.09486 0.12021 0.24879 0.03545 0.46455 0.50000
1.23000 0.81978 0.08318 0.12271 0.25106 0.03498 0.46502 0.50000
1.24000 0.82055 0.07149 0.12523 0.25330 0.03464 0.46536 0.50000
1.25000 0.82121 0.05981 0.12778 0.25551 0.03443 0.46557 0.50000
1.26000 0.82175 0.04813 0.13034 0.25768 0.03436 0.46564 0.50000
1.27000 0.82217 0.03646 0.13293 0.25982 0.03442 0.46558 0.50000
1.28000 0.82248 0.02480 0.13554 0.26192 0.03461 0.46539 0.50000
1.29000 0.82267 0.01314 0.13817 0.26398 0.03493 0.46507 0.50000
1.30000 0.82274 0.00150 0.14082 0.26600 0.03538 0.46462 0.50000
1.31000 0.82270 -0.01013 0.14349 0.26798 0.03596 0.46404 0.50000
1.32000 0.82254 -0.02174 0.14618 0.26992 0.03666 0.46334 0.50000
1.33000 0.82226 -0.03334 0.14889 0.27182 0.03750 0.46250 0.50000
1.34000 0.82187 -0.04492 0.15161 0.27368 0.03846 0.46154 0.50000
1.35000 0.82136 -0.05648 0.15436 0.27549 0.03954 0.46046 0.50000
1.36000 0.82074 -0.06802 0.15712 0.27726 0.04075 0.45925 0.50000
1.37000 0.82000 -0.07953 0.15990 0.27898 0.04208 0.45792 0.50000
1.38000 0.81915 -0.09102 0.16270 0.28066 0.04353 0.45647 0.50000
1.39000 0.81818 -0.10248 0.16552 0.28229 0.04510 0.45490 0.50000
1.40000 0.81710 -0.11391 0.16835 0.28388 0.04678 0.45322 0.50000
1.41000 0.81591 -0.12531 0.17119 0.28541 0.04858 0.45142 0.50000
1.42000 0.81460 -0.13667 0.17406 0.28690 0.05050 0.44950 0.50000
1.43000 0.81317 -0.14801 0.17693 0.28834 0.05252 0.44748 0.50000
1.44000 0.81164 -0.15930 0.17982 0.28972 0.05466 0.44534 0.50000
1.45000 0.80999 -0.17056 0.18273 0.29106 0.05690 0.44310 0.50000
1.46000 0.80823 -0.18177 0.18564 0.29234 0.05925 0.44075 0.50000
1.47000 0.80635 -0.19295 0.18857 0.29357 0.06171 0.43829 0.50000
1.48000 0.80437 -0.20408 0.19151 0.29475 0.06426 0.43574 0.50000
1.49000 0.80227 -0.21516 0.19447 0.29587 0.06692 0.43308 0.50000
1.50000 0.80006 -0.22620 0.19743 0.29694 0.06967 0.43033 0.50000
1.51000 0.79775 -0.23719 0.20041 0.29795 0.07251 0.42749 0.50000
1.52000 0.79532 -0.24813 0.20339 0.29890 0.07545 0.42455 0.50000
1.53000 0.79278 -0.25901 0.20638 0.29980 0.07848 0.42152 0.50000
1.54000 0.79014 -0.26985 0.20939 0.30064 0.08160 0.41840 0.50000
1.55000 0.78739 -0.28062 0.21240 0.30142 0.08480 0.41520 0.50000
1.56000 0.78453 -0.29134 0.21541 0.30214 0.08808 0.41192 0.50000
1.57000 0.78156 -0.30200 0.21844 0.30280 0.09145 0.40855 0.50000
1.58000 0.77849 -0.31260 0.22147 0.30340 0.09489 0.40511 0.50000
1.59000 0.77531 -0.32314 0.22451 0.30394 0.09840 0.40160 0.50000
1.60000 0.77203 -0.33362 0.22755 0.30442 0.10199 0.39801 0.50000
1.61000 0.76864 -0.34403 0.23059 0.30483 0.10564 0.39436 0.50000
1.62000 0.76514 -0.35437 0.23364 0.30519 0.10936 0.39064 0.50000
1.63000 0.76155 -0.36465 0.23670 0.30548 0.11314 0.38686 0.50000
1.64000 0.75785 -0.37485 0.23975 0.30570 0.11698 0.38302 0.50000
1.65000 0.75405 -0.38498 0.24281 0.30586 0.12088 0.37912 0.50000
1.66000 0.75015 -0.39504 0.24587 0.30596 0.12483 0.37517 0.50000
1.67000 0.74615 -0.40503 0.24893 0.30599 0.12884 0.37116 0.50000
1.68000 0.74205 -0.41494 0.25199 0.30595 0.13289 0.36711 0.50000
1.69000 0.73785 -0.42477 0.25505 0.30585 0.13699 0.36301 0.50000
1.70000 0.73356 -0.43452 0.25811 0.30568 0.14112 0.35888 0.50000
1.71000 0.72916 -0.44419 0.26116 0.30544 0.14530 0.35470 0.50000
1.72000 0.72467 -0.45378 0.26422 0.30513 0.14951 0.35049 0.50000
1.73000 0.72009 -0.46329 0.26727 0.30476 0.15376 0.34624 0.50000
1.74000 0.71541 -0.47271 0.27031 0.30432 0.15803 0.34197 0.50000
1.75000 0.71063 -0.48205 0.27335 0.30380 0.16233 0.33767 0.50000
1.76000 0.70577 -0.49130 0.27639 0.30322 0.16666 0.33334 0.50000
1.77000 0.70081 -0.50046 0.27942 0.30257 0.17100 0.32900 0.50000
1.78000 0.69576 -0.50953 0.28244 0.30185 0.17537 0.32463 0.50000
1.79000 0.69062 -0.51851 0.28545 0.30105 0.17974 0.32026 0.50000
1.80000 0.68539 -0.52739 0.28846 0.30019 0.18413 0.31587 0.50000
1.81000 0.68007 -0.53618 0.29146 0.29925 0.18852 0.31148 0.50000
1.82000 0.67467 -0.54488 0.29444 0.29825 0.19292 0.30708 0.50000
1.83000 0.66917 -0.55348 0.29742 0.29717 0.19732 0.30268 0.50000
1.84000 0.66360 -0.56198 0.30039 0.29602 0.20172 0.29828 0.50000
1.85000 0.65793 -0.57038 0.30334 0.29479 0.20612 0.29388 0.50000
1.86000 0.65219 -0.57868 0.30628 0.29350 0.21051 0.28949 0.50000
1.87000 0.64636 -0.58688 0.30921 0.29213 0.21489 0.28511 0.50000
1.88000 0.64045 -0.59498 0.31212 0.29068 0.21925 0.28075 0.50000
1.89000 0.63446 -0.60298 0.31502 0.28917 0.22360 0.27640 0.50000
1.90000 0.62839 -0.61087 0.31791 0.28758 0.22793 0.27207 0.50000
1.91000 0.62224 -0.61865 0.32078 0.28591 0.23224 0.26776 0.50000
1.92000 0.61602 -0.62633 0.32363 0.28418 0.23652 0.26348 0.50000
1.93000 0.60972 -0.63389 0.32646 0.28236 0.24078 0.25922 0.50000
1.94000 0.60334 -0.64135 0.32927 0.28048 0.24500 0.25500 0.50000
1.95000 0.59689 -0.64870 0.33207 0.27852 0.24919 0.25081 0.50000
1.96000 0.59037 -0.65594 0.33484 0.27649 0.25335 0.24665 0.50000
1.97000 0.58377 -0.66306 0.33760 0.27438 0.25747 0.24253 0.50000
1.98000 0.57711 -0.67007 0.34033 0.27220 0.26155 0.23845 0.50000
1.99000 0.57037 -0.67697 0.34304 0.26994 0.26558 0.23442 0.50000
2.00000 0.56357 -0.68375 0.34573 0.26761 0.26957 0.23043 0.50000
2.01000 0.55670 -0.69042 0.34839 0.26520 0.27351 0.22649 0.50000
2.02000 0.54976 -0.69697 0.35103 0.26272 0.27740 0.22260 0.50000
2.03000 0.54276 -0.70340 0.35365 0.26017 0.28123 0.21877 0.50000
2.04000 0.53569 -0.70972 0.35624 0.25754 0.28501 0.21499 0.50000
2.05000 0.52856 -0.71591 0.35880 0.25484 0.28874 0.21126 0.50000
2.06000 0.52137 -0.72199 0.36133 0.25206 0.29240 0.20760 0.50000
2.07000 0.51413 -0.72794 0.36384 0.24921 0.29600 0.20400 0.50000
2.08000 0.50682 -0.73377 0.36632 0.24629 0.29954 0.20046 0.50000
2.09000 0.49945 -0.73948 0.36876 0.24329 0.30301 0.19699 0.50000
2.10000 0.49203 -0.74507 0.37118 0.24022 0.30642 0.19358 0.50000
2.11000 0.48455 -0.75053 0.37357 0.23708 0.30975 0.19025 0.50000
2.12000 0.47702 -0.75587 0.37592 0.23386 0.31301 0.18699 0.50000
2.13000 0.46943 -0.76108 0.37825 0.23057 0.31620 0.18380 0.50000
2.14000 0.46180 -0.76617 0.38053 0.22721 0.31932 0.18068 0.50000
2.15000 0.45411 -0.77113 0.38279 0.22377 0.32236 0.17764 0.50000
2.16000 0.44637 -0.77596 0.38501 0.22026 0.32532 0.17468 0.50000
2.17000 0.43859 -0.78067 0.38719 0.21668 0.32820 0.17180 0.50000
2.18000 0.43076 -0.78525 0.38934 0.21303 0.33100 0.16900 0.50000
2.19000 0.42289 -0.78970 0.39145 0.20931 0.33372 0.16628 0.50000
2.20000 0.41497 -0.79402 0.39353 0.20552 0.33635 0.16365 0.50000
2.21000 0.40701 -0.79821 0.39557 0.20166 0.33890 0.16110 0.50000
2.22000 0.39900 -0.80228 0.39756 0.19772 0.34137 0.15863 0.50000
2.23000 0.39096 -0.80621 0.39952 0.19372 0.34375 0.15625 0.50000
2.24000 0.38288 -0.81001 0.40144 0.18965 0.34604 0.15396 0.50000
2.25000 0.37476 -0.81368 0.40331 0.18551 0.34824 0.15176 0.50000
2.26000 0.36661 -0.81722 0.40515 0.18130 0.35036 0.14964 0.50000
2.27000 0.35842 -0.82063 0.40694 0.17702 0.35238 0.14762 0.50000
2.28000 0.35019 -0.82390 0.40869 0.17267 0.35431 0.14569 0.50000
2.29000 0.34194 -0.82704 0.41039 0.16826 0.35616 0.14384 0.50000
2.30000 0.33365 -0.83006 0.41205 0.16378 0.35791 0.14209 0.50000
2.31000 0.32534 -0.83293 0.41367 0.15923 0.35957 0.14043 0.50000
2.32000 0.31700 -0.83568 0.41524 0.15462 0.36113 0.13887 0.50000
2.33000 0.30863 -0.83829 0.41676 0.14995 0.36261 0.13739 0.50000
2.34000 0.30023 -0.84077 0.41823 0.14521 0.36399 0.13601 0.50000
2.35000 0.29181 -0.84312 0.41966 0.14040 0.36528 0.13472 0.50000
2.36000 0.28337 -0.84533 0.42104 0.13554 0.36647 0.13353 0.50000
2.37000 0.27490 -0.84741 0.42237 0.13061 0.36758 0.13242 0.50000
2.38000 0.26642 -0.84935 0.42365 0.12561 0.36859 0.13141 0.50000
2.39000 0.25792 -0.85116 0.42488 0.12056 0.36951 0.13049 0.50000
2.40000 0.24940 -0.85284 0.42607 0.11545 0.37033 0.12967 0.50000
2.41000 0.24086 -0.85438 0.42719 0.11027 0.37107 0.12893 0.50000
2.42000 0.23231 -0.85579 0.42827 0.10504 0.37171 0.12829 0.50000
2.43000 0.22375 -0.85707 0.42929 0.09975 0.37226 0.12774 0.50000
2.44000 0.21517 -0.85821 0.43027 0.09440 0.37272 0.12728 0.50000
2.45000 0.20658 -0.85922 0.43118 0.08899 0.37309 0.12691 0.50000
2.46000 0.19799 -0.86010 0.43204 0.08353 0.37337 0.12663 0.50000
2.47000 0.18938 -0.86084 0.43285 0.07801 0.37357 0.12643 0.50000
2.48000 0.18077 -0.86145 0.43360 0.07244 0.37367 0.12633 0.50000
2.49000 0.17215 -0.86193 0.43430 0.06681 0.37369 0.12631 0.50000
2.50000 0.16353 -0.86227 0.43494 0.06113 0.37363 0.12637 0.50000
2.51000 0.15491 -0.86249 0.43552 0.05540 0.37348 0.12652 0.50000
2.52000 0.14628 -0.86257 0.43605 0.04961 0.37324 0.12676 0.50000
2.53000 0.13766 -0.86251 0.43652 0.04378 0.37292 0.12708 0.50000
2.54000 0.12903 -0.86233 0.43692 0.03789 0.37252 0.12748 0.50000
2.55000 0.12041 -0.86202 0.43727 0.03196 0.37205 0.12795 0.50000
2.56000 0.11179 -0.86157 0.43756 0.02598 0.37149 0.12851 0.50000
2.57000 0.10318 -0.86099 0.43779 0.01995 0.37085 0.12915 0.50000
2.58000 0.09457 -0.86029 0.43796 0.01388 0.37014 0.12986 0.50000
2.59000 0.08597 -0.85945 0.43807 0.00776 0.36936 0.13064 0.50000
2.60000 0.07738 -0.85849 0.43812 0.00160 0.36850 0.13150 0.50000
2.61000 0.06880 -0.85739 0.43810 -0.00461 0.36757 0.13243 0.50000
2.62000 0.06024 -0.85617 0.43802 -0.01086 0.36657 0.13343 0.50000
2.63000 0.05168 -0.85482 0.43788 -0.01715 0.36550 0.13450 0.50000
2.64000 0.04314 -0.85334 0.43768 -0.02348 0.36437 0.13563 0.50000
2.65000 0.03462 -0.85174 0.43742 -0.02985 0.36317 0.13683 0.50000
2.66000 0.02611 -0.85001 0.43708 -0.03625 0.36191 0.13809 0.50000
2.67000 0.01762 -0.84815 0.43669 -0.04270 0.36059 0.13941 0.50000
2.68000 0.00914 -0.84617 0.43623 -0.04918 0.35921 0.14079 0.50000
2.69000 0.00069 -0.84406 0.43571 -0.05569 0.35777 0.14223 0.50000
2.70000 -0.00774 -0.84183 0.43512 -0.06224 0.35628 0.14372 0.50000
2.71000 -0.01614 -0.83948 0.43446 -0.06882 0.35473 0.14527 0.50000
2.72000 -0.02453 -0.83700 0.43374 -0.07544 0.35313 0.14687 0.50000
2.73000 -0.03288 -0.83441 0.43295 -0.08208 0.35148 0.14852 0.50000
2.74000 -0.04121 -0.83169 0.43210 -0.08875 0.34979 0.15021 0.50000
2.75000 -0.04952 -0.82885 0.43118 -0.09545 0.34805 0.15195 0.50000
2.76000 -0.05779 -0.82589 0.43019 -0.10218 0.34627 0.15373 0.50000
2.77000 -0.06603 -0.82281 0.42913 -0.10894 0.34444 0.15556 0.50000
2.78000 -0.07425 -0.81962 0.42801 -0.11572 0.34258 0.15742 0.50000
2.79000 -0.08243 -0.81631 0.42682 -0.12252 0.34068 0.15932 0.50000
2.80000 -0.09057 -0.81288 0.42556 -0.12935 0.33875 0.16125 0.50000
2.81000 -0.09868 -0.80933 0.42423 -0.13619 0.33678 0.16322 0.50000
2.82000 -0.10676 -0.80567 0.42284 -0.14306 0.33479 0.16521 0.50000
2.83000 -0.11480 -0.80190 0.42137 -0.14994 0.33277 0.16723 0.50000
2.84000 -0.12280 -0.79802 0.41984 -0.15685 0.33072 0.16928 0.50000
2.85000 -0.13076 -0.79402 0.41823 -0.16377 0.32864 0.17136 0.50000
2.86000 -0.13868 -0.78991 0.41656 -0.17070 0.32655 0.17345 0.50000
2.87000 -0.14655 -0.78570 0.41482 -0.17765 0.32444 0.17556 0.50000
2.88000 -0.15439 -0.78137 0.41301 -0.18461 0.32231 0.17769 0.50000
2.89000 -0.16218 -0.77693 0.41113 -0.19158 0.32017 0.17983 0.50000
2.90000 -0.16993 -0.77239 0.40918 -0.19857 0.31801 0.18199 0.50000
2.91000 -0.17763 -0.76774 0.40716 -0.20556 0.31584 0.18416 0.50000
2.92000 -0.18528 -0.76299 0.40507 -0.21256 0.31367 0.18633 0.50000
2.93000 -0.19289 -0.75814 0.40291 -0.21956 0.31149 0.18851 0.50000
2.94000 -0.20044 -0.75318 0.40067 -0.22657 0.30930 0.19070 0.50000
2.95000 -0.20795 -0.74812 0.39837 -0.23359 0.30712 0.19288 0.50000
2.96000 -0.21541 -0.74295 0.39600 -0.24060 0.30494 0.19506 0.50000
2.97000 -0.22281 -0.73769 0.39356 -0.24762 0.30275 0.19725 0.50000
2.98000 -0.23016 -0.73234 0.39105 -0.25464 0.30058 0.19942 0.50000
2.99000 -0.23746 -0.72688 0.38847 -0.26165 0.29841 0.20159 0.50000
3.00000 -0.24470 -0.72133 0.38582 -0.26867 0.29625 0.20375 0.50000
3.01000 -0.25188 -0.71568 0.38310 -0.27567 0.29410 0.20590 0.50000
3.02000 -0.25901 -0.70994 0.38030 -0.28268 0.29196 0.20804 0.50000
3.03000 -0.26608 -0.70411 0.37744 -0.28967 0.28984 0.21016 0.50000
3.04000 -0.27309 -0.69818 0.37451 -0.29666 0.28773 0.21227 0.50000
3.05000 -0.28004 -0.69217 0.37151 -0.30364 0.28565 0.21435 0.50000
3.06000 -0.28694 -0.68607 0.36844 -0.31061 0.28358 0.21642 0.50000
3.07000 -0.29377 -0.67988 0.36530 -0.31756 0.28154 0.21846 0.50000
3.08000 -0.30053 -0.67360 0.36209 -0.32450 0.27952 0.22048 0.50000
3.09000 -0.30724 -0.66724 0.35881 -0.33143 0.27753 0.22247 0.50000
3.10000 -0.31388 -0.66080 0.35546 -0.33834 0.27556 0.22444 0.50000
3.11000 -0.32045 -0.65427 0.35204 -0.34523 0.27363 0.22637 0.50000
3.12000 -0.32696 -0.64766 0.34855 -0.35210 0.27172 0.22828 0.50000
3.13000 -0.33341 -0.64098 0.34500 -0.35896 0.26985 0.23015 0.50000
3.14000 -0.33978 -0.63421 0.34137 -0.36579 0.26801 0.23199 0.50000
3.15000 -0.34609 -0.62737 0.33768 -0.37259 0.26621 0.23379 0.50000
3.16000 -0.35233 -0.62045 0.33392 -0.37938 0.26444 0.23556 0.50000
3.17000 -0.35850 -0.61346 0.33010 -0.38613 0.26272 0.23728 0.50000
3.18000 -0.36460 -0.60640 0.32620 -0.39286 0.26103 0.23897 0.50000
3.19000 -0.37063 -0.59926 0.32224 -0.39957 0.25938 0.24062 0.50000
3.20000 -0.37658 -0.59206 0.31821 -0.40624 0.25778 0.24222 0.50000
3.21000 -0.38247 -0.58478 0.31411 -0.41288 0.25622 0.24378 0.50000
3.22000 -0.38828 -0.57744 0.30995 -0.41949 0.25470 0.24530 0.50000
3.23000 -0.39402 -0.57004 0.30572 -0.42606 0.25323 0.24677 0.50000
3.24000 -0.39968 -0.56257 0.30143 -0.43260 0.25181 0.24819 0.50000
3.25000 -0.40527 -0.55503 0.29707 -0.43910 0.25043 0.24957 0.50000
3.26000 -0.41078 -0.54744 0.29265 -0.44556 0.24911 0.25089 0.50000
3.27000 -0.41622 -0.53978 0.28816 -0.45198 0.24783 0.25217 0.50000
3.28000 -0.42157 -0.53207 0.28361 -0.45837 0.24660 0.25340 0.50000
3.29000 -0.42686 -0.52430 0.27899 -0.46471 0.24542 0.25458 0.50000
3.30000 -0.43206 -0.51647 0.27431 -0.47101 0.24430 0.25570 0.50000
3.31000 -0.43719 -0.50859 0.26957 -0.47726 0.24322 0.25678 0.50000
3.32000 -0.44223 -0.50066 0.26477 -0.48346 0.24220 0.25780 0.50000
3.33000 -0.44720 -0.49268 0.25990 -0.48962 0.24123 0.25877 0.50000
3.34000 -0.45209 -0.48465 0.25498 -0.49573 0.24032 0.25968 0.50000
3.35000 -0.45689 -0.47657 0.24999 -0.50179 0.23946 0.26054 0.50000
3.36000 -0.46162 -0.46844 0.24494 -0.50780 0.23865 0.26135 0.50000
3.37000 -0.46626 -0.46027 0.23983 -0.51376 0.23790 0.26210 0.50000
3.38000 -0.47082 -0.45206 0.23467 -0.51966 0.23720 0.26280 0.50000
