# t x1 v1 x2 v2 E_kin E_pot E_tot
6.33000 0.09989 -0.00468 0.09989 -0.00468 0.00002 0.00998 0.01000
6.34000 0.09984 -0.00568 0.09984 -0.00568 0.00003 0.00997 0.01000
6.35000 0.09978 -0.00668 0.09978 -0.00668 0.00004 0.00996 0.01000
6.36000 0.09971 -0.00767 0.09971 -0.00767 0.00006 0.00994 0.01000
6.37000 0.09962 -0.00867 0.09962 -0.00867 0.00008 0.00992 0.01000
6.38000 0.09953 -0.00967 0.09953 -0.00967 0.00009 0.00991 0.01000
6.39000 0.09943 -0.01066 0.09943 -0.01066 0.00011 0.00989 0.01000
6.40000 0.09932 -0.01165 0.09932 -0.01165 0.00014 0.00986 0.01000
6.41000 0.09920 -0.01265 0.09920 -0.01265 0.00016 0.00984 0.01000
6.42000 0.09907 -0.01364 0.09907 -0.01364 0.00019 0.00981 0.01000
6.43000 0.09892 -0.01463 0.09892 -0.01463 0.00021 0.00979 0.01000
6.44000 0.09877 -0.01562 0.09877 -0.01562 0.00024 0.00976 0.01000
6.45000 0.09861 -0.01660 0.09861 -0.01660 0.00028 0.00972 0.01000
6.46000 0.09844 -0.01759 0.09844 -0.01759 0.00031 0.00969 0.01000
6.47000 0.09826 -0.01857 0.09826 -0.01857 0.00034 0.00966 0.01000
6.48000 0.09807 -0.01955 0.09807 -0.01955 0.00038 0.00962 0.01000
6.49000 0.09787 -0.02053 0.09787 -0.02053 0.00042 0.00958 0.01000
6.50000 0.09766 -0.02151 0.09766 -0.02151 0.00046 0.00954 0.01000
6.51000 0.09744 -0.02249 0.09744 -0.02249 0.00051 0.00949 0.01000
6.52000 0.09721 -0.02346 0.09721 -0.02346 0.00055 0.00945 0.01000
6.53000 0.09697 -0.02443 0.09697 -0.02443 0.00060 0.00940 0.01000
6.54000 0.09672 -0.02540 0.09672 -0.02540 0.00065 0.00935 0.01000
6.55000 0.09646 -0.02637 0.09646 -0.02637 0.00070 0.00930 0.01000
6.56000 0.09619 -0.02733 0.09619 -0.02733 0.00075 0.00925 0.01000
6.57000 0.09591 -0.02829 0.09591 -0.02829 0.00080 0.00920 0.01000
6.58000 0.09563 -0.02925 0.09563 -0.02925 0.00086 0.00914 0.01000
6.59000 0.09533 -0.03020 0.09533 -0.03020 0.00091 0.00909 0.01000
6.60000 0.09502 -0.03115 0.09502 -0.03115 0.00097 0.00903 0.01000
6.61000 0.09471 -0.03210 0.09471 -0.03210 0.00103 0.00897 0.01000
6.62000 0.09438 -0.03305 0.09438 -0.03305 0.00109 0.00891 0.01000
6.63000 0.09405 -0.03399 0.09405 -0.03399 0.00116 0.00884 0.01000
6.64000 0.09370 -0.03493 0.09370 -0.03493 0.00122 0.00878 0.01000
6.65000 0.09335 -0.03586 0.09335 -0.03586 0.00129 0.00871 0.01000
6.66000 0.09298 -0.03680 0.09298 -0.03680 0.00135 0.00865 0.01000
6.67000 0.09261 -0.03772 0.09261 -0.03772 0.00142 0.00858 0.01000
6.68000 0.09223 -0.03865 0.09223 -0.03865 0.00149 0.00851 0.01000
6.69000 0.09184 -0.03957 0.09184 -0.03957 0.00157 0.00843 0.01000
6.70000 0.09144 -0.04048 0.09144 -0.04048 0.00164 0.00836 0.01000
6.71000 0.09103 -0.04140 0.09103 -0.04140 0.00171 0.00829 0.01000
6.72000 0.09061 -0.04231 0.09061 -0.04231 0.00179 0.00821 0.01000
6.73000 0.09018 -0.04321 0.09018 -0.04321 0.00187 0.00813 0.01000
6.74000 0.08975 -0.04411 0.08975 -0.04411 0.00195 0.00805 0.01000
6.75000 0.08930 -0.04500 0.08930 -0.04500 0.00203 0.00797 0.01000
6.76000 0.08885 -0.04590 0.08885 -0.04590 0.00211 0.00789 0.01000
6.77000 0.08838 -0.04678 0.08838 -0.04678 0.00219 0.00781 0.01000
6.78000 0.08791 -0.04766 0.08791 -0.04766 0.00227 0.00773 0.01000
6.79000 0.08743 -0.04854 0.08743 -0.04854 0.00236 0.00764 0.01000
6.80000 0.08694 -0.04941 0.08694 -0.04941 0.00244 0.00756 0.01000
6.81000 0.08644 -0.05028 0.08644 -0.05028 0.00253 0.00747 0.01000
6.82000 0.08593 -0.05114 0.08593 -0.05114 0.00262 0.00738 0.01000
6.83000 0.08542 -0.05200 0.08542 -0.05200 0.00270 0.00730 0.01000
6.84000 0.08489 -0.05285 0.08489 -0.05285 0.00279 0.00721 0.01000
6.85000 0.08436 -0.05369 0.08436 -0.05369 0.00288 0.00712 0.01000
6.86000 0.08382 -0.05454 0.08382 -0.05454 0.00297 0.00703 0.01000
6.87000 0.08327 -0.05537 0.08327 -0.05537 0.00307 0.00693 0.01000
6.88000 0.08271 -0.05620 0.08271 -0.05620 0.00316 0.00684 0.01000
6.89000 0.08215 -0.05703 0.08215 -0.05703 0.00325 0.00675 0.01000
6.90000 0.08157 -0.05784 0.08157 -0.05784 0.00335 0.00665 0.01000
6.91000 0.08099 -0.05866 0.08099 -0.05866 0.00344 0.00656 0.01000
6.92000 0.08040 -0.05946 0.08040 -0.05946 0.00354 0.00646 0.01000
6.93000 0.07980 -0.06026 0.07980 -0.06026 0.00363 0.00637 0.01000
6.94000 0.07919 -0.06106 0.07919 -0.06106 0.00373 0.00627 0.01000
6.95000 0.07858 -0.06185 0.07858 -0.06185 0.00383 0.00617 0.01000
6.96000 0.07796 -0.06263 0.07796 -0.06263 0.00392 0.00608 0.01000
6.97000 0.07733 -0.06341 0.07733 -0.06341 0.00402 0.00598 0.01000
6.98000 0.07669 -0.06418 0.07669 -0.06418 0.00412 0.00588 0.01000
6.99000 0.07604 -0.06494 0.07604 -0.06494 0.00422 0.00578 0.01000
7.00000 0.07539 -0.06570 0.07539 -0.06570 0.00432 0.00568 0.01000
7.01000 0.07473 -0.06645 0.07473 -0.06645 0.00442 0.00558 0.01000
7.02000 0.07406 -0.06719 0.07406 -0.06719 0.00451 0.00549 0.01000
7.03000 0.07339 -0.06793 0.07339 -0.06793 0.00461 0.00539 0.01000
7.04000 0.07270 -0.06866 0.07270 -0.06866 0.00471 0.00529 0.01000
7.05000 0.07201 -0.06938 0.07201 -0.06938 0.00481 0.00519 0.01000
7.06000 0.07132 -0.07010 0.07132 -0.07010 0.00491 0.00509 0.01000
7.07000 0.07061 -0.07081 0.07061 -0.07081 0.00501 0.00499 0.01000
7.08000 0.06990 -0.07151 0.06990 -0.07151 0.00511 0.00489 0.01000
7.09000 0.06918 -0.07221 0.06918 -0.07221 0.00521 0.00479 0.01000
7.10000 0.06845 -0.07290 0.06845 -0.07290 0.00531 0.00469 0.01000
7.11000 0.06772 -0.07358 0.06772 -0.07358 0.00541 0.00459 0.01000
7.12000 0.06698 -0.07425 0.06698 -0.07425 0.00551 0.00449 0.01000
7.13000 0.06624 -0.07492 0.06624 -0.07492 0.00561 0.00439 0.01000
7.14000 0.06548 -0.07558 0.06548 -0.07558 0.00571 0.00429 0.01000
7.15000 0.06473 -0.07623 0.06473 -0.07623 0.00581 0.00419 0.01000
7.16000 0.06396 -0.07687 0.06396 -0.07687 0.00591 0.00409 0.01000
7.17000 0.06319 -0.07751 0.06319 -0.07751 0.00601 0.00399 0.01000
7.18000 0.06241 -0.07813 0.06241 -0.07813 0.00610 0.00390 0.01000
7.19000 0.06163 -0.07875 0.06163 -0.07875 0.00620 0.00380 0.01000
7.20000 0.06084 -0.07937 0.06084 -0.07937 0.00630 0.00370 0.01000
7.21000 0.06004 -0.07997 0.06004 -0.07997 0.00640 0.00360 0.01000
7.22000 0.05924 -0.08057 0.05924 -0.08057 0.00649 0.00351 0.01000
7.23000 0.05843 -0.08116 0.05843 -0.08116 0.00659 0.00341 0.01000
7.24000 0.05761 -0.08174 0.05761 -0.08174 0.00668 0.00332 0.01000
7.25000 0.05679 -0.08231 0.05679 -0.08231 0.00677 0.00323 0.01000
7.26000 0.05597 -0.08287 0.05597 -0.08287 0.00687 0.00313 0.01000
7.27000 0.05514 -0.08343 0.05514 -0.08343 0.00696 0.00304 0.01000
7.28000 0.05430 -0.08397 0.05430 -0.08397 0.00705 0.00295 0.01000
7.29000 0.05346 -0.08451 0.05346 -0.08451 0.00714 0.00286 0.01000
7.30000 0.05261 -0.08504 0.05261 -0.08504 0.00723 0.00277 0.01000
7.31000 0.05175 -0.08557 0.05175 -0.08557 0.00732 0.00268 0.01000
7.32000 0.05090 -0.08608 0.05090 -0.08608 0.00741 0.00259 0.01000
7.33000 0.05003 -0.08658 0.05003 -0.08658 0.00750 0.00250 0.01000
7.34000 0.04916 -0.08708 0.04916 -0.08708 0.00758 0.00242 0.01000
7.35000 0.04829 -0.08757 0.04829 -0.08757 0.00767 0.00233 0.01000
7.36000 0.04741 -0.08805 0.04741 -0.08805 0.00775 0.00225 0.01000
7.37000 0.04653 -0.08851 0.04653 -0.08851 0.00783 0.00217 0.01000
7.38000 0.04564 -0.08898 0.04564 -0.08898 0.00792 0.00208 0.01000
7.39000 0.04475 -0.08943 0.04475 -0.08943 0.00800 0.00200 0.01000
7.40000 0.04385 -0.08987 0.04385 -0.08987 0.00808 0.00192 0.01000
7.41000 0.04295 -0.09030 0.04295 -0.09030 0.00815 0.00185 0.01000
7.42000 0.04205 -0.09073 0.04205 -0.09073 0.00823 0.00177 0.01000
7.43000 0.04114 -0.09115 0.04114 -0.09115 0.00831 0.00169 0.01000
7.44000 0.04023 -0.09155 0.04023 -0.09155 0.00838 0.00162 0.01000
7.45000 0.03931 -0.09195 0.03931 -0.09195 0.00845 0.00155 0.01000
7.46000 0.03839 -0.09234 0.03839 -0.09234 0.00853 0.00147 0.01000
7.47000 0.03746 -0.09272 0.03746 -0.09272 0.00860 0.00140 0.01000
7.48000 0.03653 -0.09309 0.03653 -0.09309 0.00867 0.00133 0.01000
7.49000 0.03560 -0.09345 0.03560 -0.09345 0.00873 0.00127 0.01000
7.50000 0.03466 -0.09380 0.03466 -0.09380 0.00880 0.00120 0.01000
7.51000 0.03372 -0.09414 0.03372 -0.09414 0.00886 0.00114 0.01000
7.52000 0.03278 -0.09447 0.03278 -0.09447 0.00893 0.00107 0.01000
7.53000 0.03183 -0.09480 0.03183 -0.09480 0.00899 0.00101 0.01000
7.54000 0.03088 -0.09511 0.03088 -0.09511 0.00905 0.00095 0.01000
7.55000 0.02993 -0.09542 0.02993 -0.09542 0.00910 0.00090 0.01000
7.56000 0.02898 -0.09571 0.02898 -0.09571 0.00916 0.00084 0.01000
7.57000 0.02802 -0.09599 0.02802 -0.09599 0.00921 0.00079 0.01000
7.58000 0.02706 -0.09627 0.02706 -0.09627 0.00927 0.00073 0.01000
7.59000 0.02609 -0.09654 0.02609 -0.09654 0.00932 0.00068 0.01000
7.60000 0.02513 -0.09679 0.02513 -0.09679 0.00937 0.00063 0.01000
7.61000 0.02416 -0.09704 0.02416 -0.09704 0.00942 0.00058 0.01000
7.62000 0.02319 -0.09728 0.02319 -0.09728 0.00946 0.00054 0.01000
7.63000 0.02221 -0.09750 0.02221 -0.09750 0.00951 0.00049 0.01000
7.64000 0.02124 -0.09772 0.02124 -0.09772 0.00955 0.00045 0.01000
7.65000 0.02026 -0.09793 0.02026 -0.09793 0.00959 0.00041 0.01000
7.66000 0.01928 -0.09812 0.01928 -0.09812 0.00963 0.00037 0.01000
7.67000 0.01829 -0.09831 0.01829 -0.09831 0.00967 0.00033 0.01000
7.68000 0.01731 -0.09849 0.01731 -0.09849 0.00970 0.00030 0.01000
7.69000 0.01632 -0.09866 0.01632 -0.09866 0.00973 0.00027 0.01000
7.70000 0.01534 -0.09882 0.01534 -0.09882 0.00976 0.00024 0.01000
7.71000 0.01435 -0.09897 0.01435 -0.09897 0.00979 0.00021 0.01000
7.72000 0.01336 -0.09910 0.01336 -0.09910 0.00982 0.00018 0.01000
7.73000 0.01237 -0.09923 0.01237 -0.09923 0.00985 0.00015 0.01000
7.74000 0.01137 -0.09935 0.01137 -0.09935 0.00987 0.00013 0.01000
7.75000 0.01038 -0.09946 0.01038 -0.09946 0.00989 0.00011 0.01000
7.76000 0.00938 -0.09956 0.00938 -0.09956 0.00991 0.00009 0.01000
7.77000 0.00839 -0.09965 0.00839 -0.09965 0.00993 0.00007 0.01000
7.78000 0.00739 -0.09973 0.00739 -0.09973 0.00995 0.00005 0.01000
7.79000 0.00639 -0.09980 0.00639 -0.09980 0.00996 0.00004 0.01000
7.80000 0.00540 -0.09985 0.00540 -0.09985 0.00997 0.00003 0.01000
7.81000 0.00440 -0.09990 0.00440 -0.09990 0.00998 0.00002 0.01000
7.82000 0.00340 -0.09994 0.00340 -0.09994 0.00999 0.00001 0.01000
7.83000 0.00240 -0.09997 0.00240 -0.09997 0.00999 0.00001 0.01000
7.84000 0.00140 -0.09999 0.00140 -0.09999 0.01000 0.00000 0.01000
7.85000 0.00040 -0.10000 0.00040 -0.10000 0.01000 0.00000 0.01000
7.86000 -0.00060 -0.10000 -0.00060 -0.10000 0.01000 0.00000 0.01000
7.87000 -0.00160 -0.09999 -0.00160 -0.09999 0.01000 0.00000 0.01000
7.88000 -0.00260 -0.09997 -0.00260 -0.09997 0.00999 0.00001 0.01000
7.89000 -0.00360 -0.09994 -0.00360 -0.09994 0.00999 0.00001 0.01000
7.90000 -0.00460 -0.09989 -0.00460 -0.09989 0.00998 0.00002 0.01000
7.91000 -0.00560 -0.09984 -0.00560 -0.09984 0.00997 0.00003 0.01000
7.92000 -0.00660 -0.09978 -0.00660 -0.09978 0.00996 0.00004 0.01000
7.93000 -0.00759 -0.09971 -0.00759 -0.09971 0.00994 0.00006 0.01000
7.94000 -0.00859 -0.09963 -0.00859 -0.09963 0.00993 0.00007 0.01000
7.95000 -0.00959 -0.09954 -0.00959 -0.09954 0.00991 0.00009 0.01000
7.96000 -0.01058 -0.09944 -0.01058 -0.09944 0.00989 0.00011 0.01000
7.97000 -0.01158 -0.09933 -0.01158 -0.09933 0.00987 0.00013 0.01000
7.98000 -0.01257 -0.09921 -0.01257 -0.09921 0.00984 0.00016 0.01000
7.99000 -0.01356 -0.09908 -0.01356 -0.09908 0.00982 0.00018 0.01000
8.00000 -0.01455 -0.09894 -0.01455 -0.09894 0.00979 0.00021 0.01000
8.01000 -0.01554 -0.09879 -0.01554 -0.09879 0.00976 0.00024 0.01000
8.02000 -0.01653 -0.09863 -0.01653 -0.09863 0.00973 0.00027 0.01000
8.03000 -0.01751 -0.09845 -0.01751 -0.09845 0.00969 0.00031 0.01000
8.04000 -0.01849 -0.09827 -0.01849 -0.09827 0.00966 0.00034 0.01000
8.05000 -0.01948 -0.09808 -0.01948 -0.09808 0.00962 0.00038 0.01000
8.06000 -0.02046 -0.09789 -0.02046 -0.09789 0.00958 0.00042 0.01000
8.07000 -0.02143 -0.09768 -0.02143 -0.09768 0.00954 0.00046 0.01000
8.08000 -0.02241 -0.09746 -0.02241 -0.09746 0.00950 0.00050 0.01000
8.09000 -0.02338 -0.09723 -0.02338 -0.09723 0.00945 0.00055 0.01000
8.10000 -0.02435 -0.09699 -0.02435 -0.09699 0.00941 0.00059 0.01000
8.11000 -0.02532 -0.09674 -0.02532 -0.09674 0.00936 0.00064 0.01000
8.12000 -0.02629 -0.09648 -0.02629 -0.09648 0.00931 0.00069 0.01000
8.13000 -0.02725 -0.09621 -0.02725 -0.09621 0.00926 0.00074 0.01000
8.14000 -0.02821 -0.09594 -0.02821 -0.09594 0.00920 0.00080 0.01000
8.15000 -0.02917 -0.09565 -0.02917 -0.09565 0.00915 0.00085 0.01000
8.16000 -0.03013 -0.09535 -0.03013 -0.09535 0.00909 0.00091 0.01000
8.17000 -0.03108 -0.09505 -0.03108 -0.09505 0.00903 0.00097 0.01000
8.18000 -0.03203 -0.09473 -0.03203 -0.09473 0.00897 0.00103 0.01000
8.19000 -0.03297 -0.09441 -0.03297 -0.09441 0.00891 0.00109 0.01000
8.20000 -0.03392 -0.09407 -0.03392 -0.09407 0.00885 0.00115 0.01000
8.21000 -0.03485 -0.09373 -0.03485 -0.09373 0.00879 0.00121 0.01000
8.22000 -0.03579 -0.09338 -0.03579 -0.09338 0.00872 0.00128 0.01000
8.23000 -0.03672 -0.09301 -0.03672 -0.09301 0.00865 0.00135 0.01000
8.24000 -0.03765 -0.09264 -0.03765 -0.09264 0.00858 0.00142 0.01000
8.25000 -0.03857 -0.09226 -0.03857 -0.09226 0.00851 0.00149 0.01000
8.26000 -0.03950 -0.09187 -0.03950 -0.09187 0.00844 0.00156 0.01000
8.27000 -0.04041 -0.09147 -0.04041 -0.09147 0.00837 0.00163 0.01000
8.28000 -0.04132 -0.09106 -0.04132 -0.09106 0.00829 0.00171 0.01000
8.29000 -0.04223 -0.09064 -0.04223 -0.09064 0.00822 0.00178 0.01000
8.30000 -0.04314 -0.09022 -0.04314 -0.09022 0.00814 0.00186 0.01000
8.31000 -0.04404 -0.08978 -0.04404 -0.08978 0.00806 0.00194 0.01000
8.32000 -0.04493 -0.08934 -0.04493 -0.08934 0.00798 0.00202 0.01000
8.33000 -0.04582 -0.08888 -0.04582 -0.08888 0.00790 0.00210 0.01000
8.34000 -0.04671 -0.08842 -0.04671 -0.08842 0.00782 0.00218 0.01000
8.35000 -0.04759 -0.08795 -0.04759 -0.08795 0.00773 0.00227 0.01000
8.36000 -0.04847 -0.08747 -0.04847 -0.08747 0.00765 0.00235 0.01000
8.37000 -0.04934 -0.08698 -0.04934 -0.08698 0.00757 0.00243 0.01000
8.38000 -0.05021 -0.08648 -0.05021 -0.08648 0.00748 0.00252 0.01000
8.39000 -0.05107 -0.08597 -0.05107 -0.08597 0.00739 0.00261 0.01000
8.40000 -0.05193 -0.08546 -0.05193 -0.08546 0.00730 0.00270 0.01000
8.41000 -0.05278 -0.08494 -0.05278 -0.08494 0.00721 0.00279 0.01000
8.42000 -0.05363 -0.08440 -0.05363 -0.08440 0.00712 0.00288 0.01000
8.43000 -0.05447 -0.08386 -0.05447 -0.08386 0.00703 0.00297 0.01000
8.44000 -0.05530 -0.08331 -0.05530 -0.08331 0.00694 0.00306 0.01000
8.45000 -0.05614 -0.08276 -0.05614 -0.08276 0.00685 0.00315 0.01000
8.46000 -0.05696 -0.08219 -0.05696 -0.08219 0.00676 0.00324 0.01000
8.47000 -0.05778 -0.08162 -0.05778 -0.08162 0.00666 0.00334 0.01000
8.48000 -0.05859 -0.08104 -0.05859 -0.08104 0.00657 0.00343 0.01000
8.49000 -0.05940 -0.08045 -0.05940 -0.08045 0.00647 0.00353 0.01000
8.50000 -0.06020 -0.07985 -0.06020 -0.07985 0.00638 0.00362 0.01000
8.51000 -0.06100 -0.07924 -0.06100 -0.07924 0.00628 0.00372 0.01000
8.52000 -0.06179 -0.07863 -0.06179 -0.07863 0.00618 0.00382 0.01000
8.53000 -0.06257 -0.07801 -0.06257 -0.07801 0.00609 0.00391 0.01000
8.54000 -0.06335 -0.07738 -0.06335 -0.07738 0.00599 0.00401 0.01000
8.55000 -0.06412 -0.07674 -0.06412 -0.07674 0.00589 0.00411 0.01000
8.56000 -0.06488 -0.07610 -0.06488 -0.07610 0.00579 0.00421 0.01000
8.57000 -0.06564 -0.07544 -0.06564 -0.07544 0.00569 0.00431 0.01000
8.58000 -0.06639 -0.07478 -0.06639 -0.07478 0.00559 0.00441 0.01000
8.59000 -0.06713 -0.07411 -0.06713 -0.07411 0.00549 0.00451 0.01000
8.60000 -0.06787 -0.07344 -0.06787 -0.07344 0.00539 0.00461 0.01000
8.61000 -0.06860 -0.07276 -0.06860 -0.07276 0.00529 0.00471 0.01000
8.62000 -0.06933 -0.07207 -0.06933 -0.07207 0.00519 0.00481 0.01000
8.63000 -0.07004 -0.07137 -0.07004 -0.07137 0.00509 0.00491 0.01000
8.64000 -0.07075 -0.07067 -0.07075 -0.07067 0.00499 0.00501 0.01000
8.65000 -0.07146 -0.06996 -0.07146 -0.06996 0.00489 0.00511 0.01000
8.66000 -0.07215 -0.06924 -0.07215 -0.06924 0.00479 0.00521 0.01000
8.67000 -0.07284 -0.06851 -0.07284 -0.06851 0.00469 0.00531 0.01000
8.68000 -0.07352 -0.06778 -0.07352 -0.06778 0.00459 0.00541 0.01000
8.69000 -0.07420 -0.06704 -0.07420 -0.06704 0.00449 0.00551 0.01000
8.70000 -0.07486 -0.06630 -0.07486 -0.06630 0.00440 0.00560 0.01000
8.71000 -0.07552 -0.06554 -0.07552 -0.06554 0.00430 0.00570 0.01000
8.72000 -0.07618 -0.06479 -0.07618 -0.06479 0.00420 0.00580 0.01000
8.73000 -0.07682 -0.06402 -0.07682 -0.06402 0.00410 0.00590 0.01000
8.74000 -0.07746 -0.06325 -0.07746 -0.06325 0.00400 0.00600 0.01000
8.75000 -0.07808 -0.06247 -0.07808 -0.06247 0.00390 0.00610 0.01000
8.76000 -0.07871 -0.06169 -0.07871 -0.06169 0.00381 0.00619 0.01000
8.77000 -0.07932 -0.06090 -0.07932 -0.06090 0.00371 0.00629 0.01000
8.78000 -0.07992 -0.06010 -0.07992 -0.06010 0.00361 0.00639 0.01000
8.79000 -0.08052 -0.05930 -0.08052 -0.05930 0.00352 0.00648 0.01000
8.80000 -0.08111 -0.05849 -0.08111 -0.05849 0.00342 0.00658 0.01000
8.81000 -0.08169 -0.05768 -0.08169 -0.05768 0.00333 0.00667 0.01000
8.82000 -0.08226 -0.05686 -0.08226 -0.05686 0.00323 0.00677 0.01000
8.83000 -0.08283 -0.05603 -0.08283 -0.05603 0.00314 0.00686 0.01000
8.84000 -0.08338 -0.05520 -0.08338 -0.05520 0.00305 0.00695 0.01000
8.85000 -0.08393 -0.05436 -0.08393 -0.05436 0.00296 0.00704 0.01000
8.86000 -0.08447 -0.05352 -0.08447 -0.05352 0.00286 0.00714 0.01000
8.87000 -0.08500 -0.05268 -0.08500 -0.05268 0.00277 0.00723 0.01000
8.88000 -0.08552 -0.05182 -0.08552 -0.05182 0.00269 0.00731 0.01000
8.89000 -0.08604 -0.05097 -0.08604 -0.05097 0.00260 0.00740 0.01000
8.90000 -0.08654 -0.05010 -0.08654 -0.05010 0.00251 0.00749 0.01000
8.91000 -0.08704 -0.04923 -0.08704 -0.04923 0.00242 0.00758 0.01000
8.92000 -0.08753 -0.04836 -0.08753 -0.04836 0.00234 0.00766 0.01000
8.93000 -0.08801 -0.04748 -0.08801 -0.04748 0.00225 0.00775 0.01000
8.94000 -0.08848 -0.04660 -0.08848 -0.04660 0.00217 0.00783 0.01000
8.95000 -0.08894 -0.04571 -0.08894 -0.04571 0.00209 0.00791 0.01000
8.96000 -0.08939 -0.04482 -0.08939 -0.04482 0.00201 0.00799 0.01000
8.97000 -0.08984 -0.04393 -0.08984 -0.04393 0.00193 0.00807 0.01000
8.98000 -0.09027 -0.04303 -0.09027 -0.04303 0.00185 0.00815 0.01000
8.99000 -0.09070 -0.04212 -0.09070 -0.04212 0.00177 0.00823 0.01000
9.00000 -0.09111 -0.04121 -0.09111 -0.04121 0.00170 0.00830 0.01000
9.01000 -0.09152 -0.04030 -0.09152 -0.04030 0.00162 0.00838 0.01000
9.02000 -0.09192 -0.03938 -0.09192 -0.03938 0.00155 0.00845 0.01000
9.03000 -0.09231 -0.03846 -0.09231 -0.03846 0.00148 0.00852 0.01000
9.04000 -0.09269 -0.03754 -0.09269 -0.03754 0.00141 0.00859 0.01000
9.05000 -0.09306 -0.03661 -0.09306 -0.03661 0.00134 0.00866 0.01000
9.06000 -0.09342 -0.03567 -0.09342 -0.03567 0.00127 0.00873 0.01000
9.07000 -0.09377 -0.03474 -0.09377 -0.03474 0.00121 0.00879 0.01000
9.08000 -0.09412 -0.03380 -0.09412 -0.03380 0.00114 0.00886 0.01000
9.09000 -0.09445 -0.03286 -0.09445 -0.03286 0.00108 0.00892 0.01000
9.10000 -0.09477 -0.03191 -0.09477 -0.03191 0.00102 0.00898 0.01000
9.11000 -0.09509 -0.03096 -0.09509 -0.03096 0.00096 0.00904 0.01000
9.12000 -0.09539 -0.03001 -0.09539 -0.03001 0.00090 0.00910 0.01000
9.13000 -0.09569 -0.02905 -0.09569 -0.02905 0.00084 0.00916 0.01000
9.14000 -0.09597 -0.02809 -0.09597 -0.02809 0.00079 0.00921 0.01000
9.15000 -0.09625 -0.02713 -0.09625 -0.02713 0.00074 0.00926 0.01000
9.16000 -0.09652 -0.02617 -0.09652 -0.02617 0.00068 0.00932 0.01000
9.17000 -0.09677 -0.02520 -0.09677 -0.02520 0.00064 0.00936 0.01000
9.18000 -0.09702 -0.02423 -0.09702 -0.02423 0.00059 0.00941 0.01000
9.19000 -0.09726 -0.02326 -0.09726 -0.02326 0.00054 0.00946 0.01000
9.20000 -0.09748 -0.02229 -0.09748 -0.02229 0.00050 0.00950 0.01000
9.21000 -0.09770 -0.02131 -0.09770 -0.02131 0.00045 0.00955 0.01000
9.22000 -0.09791 -0.02033 -0.09791 -0.02033 0.00041 0.00959 0.01000
9.23000 -0.09811 -0.01935 -0.09811 -0.01935 0.00037 0.00963 0.01000
9.24000 -0.09830 -0.01837 -0.09830 -0.01837 0.00034 0.00966 0.01000
9.25000 -0.09848 -0.01739 -0.09848 -0.01739 0.00030 0.00970 0.01000
9.26000 -0.09865 -0.01640 -0.09865 -0.01640 0.00027 0.00973 0.01000
9.27000 -0.09880 -0.01542 -0.09880 -0.01542 0.00024 0.00976 0.01000
9.28000 -0.09895 -0.01443 -0.09895 -0.01443 0.00021 0.00979 0.01000
9.29000 -0.09909 -0.01344 -0.09909 -0.01344 0.00018 0.00982 0.01000
9.30000 -0.09922 -0.01245 -0.09922 -0.01245 0.00015 0.00985 0.01000
9.31000 -0.09934 -0.01145 -0.09934 -0.01145 0.00013 0.00987 0.01000
9.32000 -0.09945 -0.01046 -0.09945 -0.01046 0.00011 0.00989 0.01000
9.33000 -0.09955 -0.00946 -0.09955 -0.00946 0.00009 0.00991 0.01000
9.34000 -0.09964 -0.00847 -0.09964 -0.00847 0.00007 0.00993 0.01000
9.35000 -0.09972 -0.00747 -0.09972 -0.00747 0.00006 0.00994 0.01000
9.36000 -0.09979 -0.00647 -0.09979 -0.00647 0.00004 0.00996 0.01000
9.37000 -0.09985 -0.00548 -0.09985 -0.00548 0.00003 0.00997 0.01000
9.38000 -0.09990 -0.00448 -0.09990 -0.00448 0.00002 0.00998 0.01000
9.39000 -0.09994 -0.00348 -0.09994 -0.00348 0.00001 0.00999 0.01000
9.40000 -0.09997 -0.00248 -0.09997 -0.00248 0.00001 0.00999 0.01000
9.41000 -0.09999 -0.00148 -0.09999 -0.00148 0.00000 0.01000 0.01000
9.42000 -0.10000 -0.00048 -0.10000 -0.00048 0.00000 0.01000 0.01000
9.43000 -0.10000 0.00052 -0.10000 0.00052 0.00000 0.01000 0.01000
9.44000 -0.09999 0.00152 -0.09999 0.00152 0.00000 0.01000 0.01000
9.45000 -0.09997 0.00252 -0.09997 0.00252 0.00001 0.00999 0.01000
9.46000 -0.09994 0.00352 -0.09994 0.00352 0.00001 0.00999 0.01000
9.47000 -0.09990 0.00452 -0.09990 0.00452 0.00002 0.00998 0.01000
9.48000 -0.09985 0.00552 -0.09985 0.00552 0.00003 0.00997 0.01000
9.49000 -0.09979 0.00652 -0.09979 0.00652 0.00004 0.00996 0.01000
9.50000 -0.09972 0.00752 -0.09972 0.00752 0.00006 0.00994 0.01000
9.51000 -0.09964 0.00851 -0.09964 0.00851 0.00007 0.00993 0.01000
9.52000 -0.09955 0.00951 -0.09955 0.00951 0.00009 0.00991 0.01000
9.53000 -0.09945 0.01050 -0.09945 0.01050 0.00011 0.00989 0.01000
9.54000 -0.09934 0.01150 -0.09934 0.01150 0.00013 0.00987 0.01000
9.55000 -0.09922 0.01249 -0.09922 0.01249 0.00016 0.00984 0.01000
9.56000 -0.09909 0.01348 -0.09909 0.01348 0.00018 0.00982 0.01000
9.57000 -0.09895 0.01447 -0.09895 0.01447 0.00021 0.00979 0.01000
