# t x1 v1 x2 v2 E_kin E_pot E_tot
3.30000 -0.00507 0.33124 0.00507 -0.33124 0.10972 0.00028 0.11000
3.31000 -0.00175 0.33161 0.00175 -0.33161 0.10997 0.00003 0.11000
3.32000 0.00156 0.33162 -0.00156 -0.33162 0.10997 0.00003 0.11000
3.33000 0.00488 0.33127 -0.00488 -0.33127 0.10974 0.00026 0.11000
3.34000 0.00819 0.33055 -0.00819 -0.33055 0.10926 0.00074 0.11000
3.35000 0.01149 0.32947 -0.01149 -0.32947 0.10855 0.00145 0.11000
3.36000 0.01477 0.32802 -0.01477 -0.32802 0.10760 0.00240 0.11000
3.37000 0.01805 0.32622 -0.01805 -0.32622 0.10642 0.00358 0.11000
3.38000 0.02130 0.32405 -0.02130 -0.32405 0.10501 0.00499 0.11000
3.39000 0.02453 0.32153 -0.02453 -0.32153 0.10338 0.00662 0.11000
3.40000 0.02773 0.31866 -0.02773 -0.31866 0.10154 0.00846 0.11000
3.41000 0.03090 0.31543 -0.03090 -0.31543 0.09950 0.01050 0.11000
3.42000 0.03403 0.31186 -0.03403 -0.31186 0.09726 0.01274 0.11000
3.43000 0.03713 0.30795 -0.03713 -0.30795 0.09483 0.01517 0.11000
3.44000 0.04019 0.30369 -0.04019 -0.30369 0.09223 0.01777 0.11000
3.45000 0.04321 0.29911 -0.04321 -0.29911 0.08947 0.02053 0.11000
3.46000 0.04617 0.29419 -0.04617 -0.29419 0.08655 0.02345 0.11000
3.47000 0.04909 0.28895 -0.04909 -0.28895 0.08349 0.02651 0.11000
3.48000 0.05195 0.28339 -0.05195 -0.28339 0.08031 0.02969 0.11000
3.49000 0.05476 0.27752 -0.05476 -0.27752 0.07702 0.03298 0.11000
3.50000 0.05750 0.27135 -0.05750 -0.27135 0.07363 0.03637 0.11000
3.51000 0.06018 0.26488 -0.06018 -0.26488 0.07016 0.03984 0.11000
3.52000 0.06280 0.25811 -0.06280 -0.25811 0.06662 0.04338 0.11000
3.53000 0.06534 0.25106 -0.06534 -0.25106 0.06303 0.04697 0.11000
3.54000 0.06782 0.24374 -0.06782 -0.24374 0.05941 0.05059 0.11000
3.55000 0.07022 0.23615 -0.07022 -0.23615 0.05576 0.05424 0.11000
3.56000 0.07254 0.22829 -0.07254 -0.22829 0.05212 0.05788 0.11000
3.57000 0.07478 0.22019 -0.07478 -0.22019 0.04848 0.06152 0.11000
3.58000 0.07694 0.21184 -0.07694 -0.21184 0.04488 0.06512 0.11000
3.59000 0.07902 0.20327 -0.07902 -0.20327 0.04132 0.06868 0.11000
3.60000 0.08101 0.19446 -0.08101 -0.19446 0.03782 0.07218 0.11000
3.61000 0.08291 0.18545 -0.08291 -0.18545 0.03439 0.07561 0.11000
3.62000 0.08472 0.17623 -0.08472 -0.17623 0.03106 0.07894 0.11000
3.63000 0.08643 0.16681 -0.08643 -0.16681 0.02783 0.08217 0.11000
3.64000 0.08805 0.15722 -0.08805 -0.15722 0.02472 0.08528 0.11000
3.65000 0.08957 0.14745 -0.08957 -0.14745 0.02174 0.08826 0.11000
3.66000 0.09100 0.13751 -0.09100 -0.13751 0.01891 0.09109 0.11000
3.67000 0.09232 0.12743 -0.09232 -0.12743 0.01624 0.09376 0.11000
3.68000 0.09355 0.11721 -0.09355 -0.11721 0.01374 0.09626 0.11000
3.69000 0.09467 0.10685 -0.09467 -0.10685 0.01142 0.09858 0.11000
3.70000 0.09568 0.09638 -0.09568 -0.09638 0.00929 0.10071 0.11000
3.71000 0.09660 0.08581 -0.09660 -0.08581 0.00736 0.10264 0.11000
3.72000 0.09740 0.07514 -0.09740 -0.07514 0.00565 0.10435 0.11000
3.73000 0.09810 0.06438 -0.09810 -0.06438 0.00415 0.10585 0.11000
3.74000 0.09869 0.05356 -0.09869 -0.05356 0.00287 0.10713 0.11000
3.75000 0.09917 0.04268 -0.09917 -0.04268 0.00182 0.10818 0.11000
3.76000 0.09954 0.03175 -0.09954 -0.03175 0.00101 0.10899 0.11000
3.77000 0.09980 0.02078 -0.09980 -0.02078 0.00043 0.10957 0.11000
3.78000 0.09996 0.00979 -0.09996 -0.00979 0.00010 0.10990 0.11000
3.79000 0.10000 -0.00121 -0.10000 0.00121 0.00000 0.11000 0.11000
3.80000 0.09993 -0.01220 -0.09993 0.01220 0.00015 0.10985 0.11000
3.81000 0.09976 -0.02319 -0.09976 0.02319 0.00054 0.10946 0.11000
3.82000 0.09947 -0.03415 -0.09947 0.03415 0.00117 0.10883 0.11000
3.83000 0.09907 -0.04507 -0.09907 0.04507 0.00203 0.10797 0.11000
3.84000 0.09857 -0.05594 -0.09857 0.05594 0.00313 0.10687 0.11000
3.85000 0.09795 -0.06675 -0.09795 0.06675 0.00446 0.10554 0.11000
3.86000 0.09723 -0.07748 -0.09723 0.07748 0.00600 0.10400 0.11000
3.87000 0.09640 -0.08813 -0.09640 0.08813 0.00777 0.10223 0.11000
3.88000 0.09547 -0.09869 -0.09547 0.09869 0.00974 0.10026 0.11000
3.89000 0.09443 -0.10913 -0.09443 0.10913 0.01191 0.09809 0.11000
3.90000 0.09329 -0.11946 -0.09329 0.11946 0.01427 0.09573 0.11000
3.91000 0.09204 -0.12965 -0.09204 0.12965 0.01681 0.09319 0.11000
3.92000 0.09070 -0.13971 -0.09070 0.13971 0.01952 0.09048 0.11000
3.93000 0.08925 -0.14960 -0.08925 0.14960 0.02238 0.08762 0.11000
3.94000 0.08770 -0.15934 -0.08770 0.15934 0.02539 0.08461 0.11000
3.95000 0.08606 -0.16889 -0.08606 0.16889 0.02853 0.08147 0.11000
3.96000 0.08433 -0.17827 -0.08433 0.17827 0.03178 0.07822 0.11000
3.97000 0.08250 -0.18744 -0.08250 0.18744 0.03513 0.07487 0.11000
3.98000 0.08058 -0.19641 -0.08058 0.19641 0.03858 0.07142 0.11000
3.99000 0.07857 -0.20517 -0.07857 0.20517 0.04209 0.06791 0.11000
4.00000 0.07648 -0.21370 -0.07648 0.21370 0.04567 0.06433 0.11000
4.01000 0.07430 -0.22199 -0.07430 0.22199 0.04928 0.06072 0.11000
4.02000 0.07204 -0.23004 -0.07204 0.23004 0.05292 0.05708 0.11000
4.03000 0.06970 -0.23783 -0.06970 0.23783 0.05656 0.05344 0.11000
4.04000 0.06728 -0.24537 -0.06728 0.24537 0.06021 0.04979 0.11000
4.05000 0.06479 -0.25263 -0.06479 0.25263 0.06382 0.04618 0.11000
4.06000 0.06223 -0.25962 -0.06223 0.25962 0.06740 0.04260 0.11000
4.07000 0.05960 -0.26632 -0.05960 0.26632 0.07093 0.03907 0.11000
4.08000 0.05690 -0.27273 -0.05690 0.27273 0.07438 0.03562 0.11000
4.09000 0.05415 -0.27884 -0.05415 0.27884 0.07775 0.03225 0.11000
4.10000 0.05133 -0.28464 -0.05133 0.28464 0.08102 0.02898 0.11000
4.11000 0.04845 -0.29013 -0.04845 0.29013 0.08417 0.02583 0.11000
4.12000 0.04553 -0.29530 -0.04553 0.29530 0.08720 0.02280 0.11000
4.13000 0.04255 -0.30014 -0.04255 0.30014 0.09009 0.01991 0.11000
4.14000 0.03953 -0.30466 -0.03953 0.30466 0.09282 0.01718 0.11000
4.15000 0.03646 -0.30884 -0.03646 0.30884 0.09538 0.01462 0.11000
4.16000 0.03335 -0.31268 -0.03335 0.31268 0.09777 0.01223 0.11000
4.17000 0.03020 -0.31617 -0.03020 0.31617 0.09996 0.01004 0.11000
4.18000 0.02703 -0.31932 -0.02703 0.31932 0.10196 0.00804 0.11000
4.19000 0.02382 -0.32212 -0.02382 0.32212 0.10376 0.00624 0.11000
4.20000 0.02059 -0.32456 -0.02059 0.32456 0.10534 0.00466 0.11000
4.21000 0.01733 -0.32664 -0.01733 0.32664 0.10670 0.00330 0.11000
4.22000 0.01405 -0.32837 -0.01405 0.32837 0.10783 0.00217 0.11000
4.23000 0.01076 -0.32974 -0.01076 0.32974 0.10873 0.00127 0.11000
4.24000 0.00746 -0.33074 -0.00746 0.33074 0.10939 0.00061 0.11000
4.25000 0.00415 -0.33138 -0.00415 0.33138 0.10981 0.00019 0.11000
4.26000 0.00083 -0.33165 -0.00083 0.33165 0.10999 0.00001 0.11000
4.27000 -0.00248 -0.33156 0.00248 0.33156 0.10993 0.00007 0.11000
4.28000 -0.00580 -0.33111 0.00580 0.33111 0.10963 0.00037 0.11000
4.29000 -0.00910 -0.33029 0.00910 0.33029 0.10909 0.00091 0.11000
4.30000 -0.01240 -0.32910 0.01240 0.32910 0.10831 0.00169 0.11000
4.31000 -0.01568 -0.32756 0.01568 0.32756 0.10729 0.00271 0.11000
4.32000 -0.01895 -0.32565 0.01895 0.32565 0.10605 0.00395 0.11000
4.33000 -0.02220 -0.32339 0.02220 0.32339 0.10458 0.00542 0.11000
4.34000 -0.02542 -0.32077 0.02542 0.32077 0.10289 0.00711 0.11000
4.35000 -0.02861 -0.31780 0.02861 0.31780 0.10100 0.00900 0.11000
4.36000 -0.03177 -0.31448 0.03177 0.31448 0.09890 0.01110 0.11000
4.37000 -0.03490 -0.31081 0.03490 0.31081 0.09660 0.01340 0.11000
4.38000 -0.03799 -0.30680 0.03799 0.30680 0.09413 0.01587 0.11000
4.39000 -0.04103 -0.30246 0.04103 0.30246 0.09148 0.01852 0.11000
4.40000 -0.04403 -0.29778 0.04403 0.29778 0.08867 0.02133 0.11000
4.41000 -0.04699 -0.29277 0.04699 0.29277 0.08571 0.02429 0.11000
4.42000 -0.04989 -0.28744 0.04989 0.28744 0.08262 0.02738 0.11000
4.43000 -0.05274 -0.28180 0.05274 0.28180 0.07941 0.03059 0.11000
4.44000 -0.05552 -0.27584 0.05552 0.27584 0.07609 0.03391 0.11000
4.45000 -0.05825 -0.26958 0.05825 0.26958 0.07268 0.03732 0.11000
4.46000 -0.06091 -0.26303 0.06091 0.26303 0.06918 0.04082 0.11000
4.47000 -0.06351 -0.25618 0.06351 0.25618 0.06563 0.04437 0.11000
4.48000 -0.06604 -0.24906 0.06604 0.24906 0.06203 0.04797 0.11000
4.49000 -0.06849 -0.24166 0.06849 0.24166 0.05840 0.05160 0.11000
4.50000 -0.07087 -0.23399 0.07087 0.23399 0.05475 0.05525 0.11000
4.51000 -0.07317 -0.22607 0.07317 0.22607 0.05111 0.05889 0.11000
4.52000 -0.07539 -0.21790 0.07539 0.21790 0.04748 0.06252 0.11000
4.53000 -0.07753 -0.20949 0.07753 0.20949 0.04389 0.06611 0.11000
4.54000 -0.07958 -0.20085 0.07958 0.20085 0.04034 0.06966 0.11000
4.55000 -0.08154 -0.19198 0.08154 0.19198 0.03686 0.07314 0.11000
4.56000 -0.08342 -0.18291 0.08342 0.18291 0.03346 0.07654 0.11000
4.57000 -0.08520 -0.17364 0.08520 0.17364 0.03015 0.07985 0.11000
4.58000 -0.08689 -0.16417 0.08689 0.16417 0.02695 0.08305 0.11000
4.59000 -0.08848 -0.15452 0.08848 0.15452 0.02388 0.08612 0.11000
4.60000 -0.08998 -0.14471 0.08998 0.14471 0.02094 0.08906 0.11000
4.61000 -0.09138 -0.13473 0.09138 0.13473 0.01815 0.09185 0.11000
4.62000 -0.09267 -0.12461 0.09267 0.12461 0.01553 0.09447 0.11000
4.63000 -0.09387 -0.11435 0.09387 0.11435 0.01308 0.09692 0.11000
4.64000 -0.09496 -0.10396 0.09496 0.10396 0.01081 0.09919 0.11000
4.65000 -0.09595 -0.09346 0.09595 0.09346 0.00873 0.10127 0.11000
4.66000 -0.09683 -0.08286 0.09683 0.08286 0.00686 0.10314 0.11000
4.67000 -0.09760 -0.07216 0.09760 0.07216 0.00521 0.10479 0.11000
4.68000 -0.09827 -0.06139 0.09827 0.06139 0.00377 0.10623 0.11000
4.69000 -0.09883 -0.05054 0.09883 0.05054 0.00255 0.10745 0.11000
4.70000 -0.09928 -0.03965 0.09928 0.03965 0.00157 0.10843 0.11000
4.71000 -0.09962 -0.02871 0.09962 0.02871 0.00082 0.10918 0.11000
4.72000 -0.09986 -0.01773 0.09986 0.01773 0.00031 0.10969 0.11000
4.73000 -0.09998 -0.00674 0.09998 0.00674 0.00005 0.10995 0.11000
4.74000 -0.09999 0.00426 0.09999 -0.00426 0.00002 0.10998 0.11000
4.75000 -0.09989 0.01525 0.09989 -0.01525 0.00023 0.10977 0.11000
4.76000 -0.09969 0.02623 0.09969 -0.02623 0.00069 0.10931 0.11000
4.77000 -0.09937 0.03718 0.09937 -0.03718 0.00138 0.10862 0.11000
4.78000 -0.09894 0.04809 0.09894 -0.04809 0.00231 0.10769 0.11000
4.79000 -0.09841 0.05894 0.09841 -0.05894 0.00347 0.10653 0.11000
4.80000 -0.09776 0.06973 0.09776 -0.06973 0.00486 0.10514 0.11000
4.81000 -0.09701 0.08045 0.09701 -0.08045 0.00647 0.10353 0.11000
4.82000 -0.09616 0.09107 0.09616 -0.09107 0.00829 0.10171 0.11000
4.83000 -0.09519 0.10160 0.09519 -0.10160 0.01032 0.09968 0.11000
4.84000 -0.09412 0.11201 0.09412 -0.11201 0.01255 0.09745 0.11000
4.85000 -0.09295 0.12230 0.09295 -0.12230 0.01496 0.09504 0.11000
4.86000 -0.09168 0.13246 0.09168 -0.13246 0.01754 0.09246 0.11000
4.87000 -0.09030 0.14247 0.09030 -0.14247 0.02030 0.08970 0.11000
4.88000 -0.08883 0.15232 0.08883 -0.15232 0.02320 0.08680 0.11000
4.89000 -0.08726 0.16201 0.08726 -0.16201 0.02625 0.08375 0.11000
4.90000 -0.08559 0.17151 0.08559 -0.17151 0.02942 0.08058 0.11000
4.91000 -0.08383 0.18083 0.08383 -0.18083 0.03270 0.07730 0.11000
4.92000 -0.08197 0.18995 0.08197 -0.18995 0.03608 0.07392 0.11000
4.93000 -0.08003 0.19886 0.08003 -0.19886 0.03955 0.07045 0.11000
4.94000 -0.07800 0.20756 0.07800 -0.20756 0.04308 0.06692 0.11000
4.95000 -0.07588 0.21602 0.07588 -0.21602 0.04666 0.06334 0.11000
4.96000 -0.07368 0.22425 0.07368 -0.22425 0.05029 0.05971 0.11000
4.97000 -0.07140 0.23223 0.07140 -0.23223 0.05393 0.05607 0.11000
4.98000 -0.06903 0.23995 0.06903 -0.23995 0.05758 0.05242 0.11000
4.99000 -0.06660 0.24741 0.06660 -0.24741 0.06121 0.04879 0.11000
5.00000 -0.06409 0.25460 0.06409 -0.25460 0.06482 0.04518 0.11000
5.01000 -0.06151 0.26151 0.06151 -0.26151 0.06839 0.04161 0.11000
5.02000 -0.05886 0.26813 0.05886 -0.26813 0.07189 0.03811 0.11000
5.03000 -0.05615 0.27445 0.05615 -0.27445 0.07533 0.03467 0.11000
5.04000 -0.05337 0.28048 0.05337 -0.28048 0.07867 0.03133 0.11000
5.05000 -0.05054 0.28619 0.05054 -0.28619 0.08191 0.02809 0.11000
5.06000 -0.04765 0.29159 0.04765 -0.29159 0.08503 0.02497 0.11000
5.07000 -0.04471 0.29667 0.04471 -0.29667 0.08802 0.02198 0.11000
5.08000 -0.04171 0.30143 0.04171 -0.30143 0.09086 0.01914 0.11000
5.09000 -0.03868 0.30585 0.03868 -0.30585 0.09354 0.01646 0.11000
5.10000 -0.03560 0.30994 0.03560 -0.30994 0.09606 0.01394 0.11000
5.11000 -0.03248 0.31368 0.03248 -0.31368 0.09840 0.01160 0.11000
5.12000 -0.02933 0.31708 0.02933 -0.31708 0.10054 0.00946 0.11000
5.13000 -0.02614 0.32013 0.02614 -0.32013 0.10248 0.00752 0.11000
5.14000 -0.02293 0.32283 0.02293 -0.32283 0.10422 0.00578 0.11000
5.15000 -0.01968 0.32517 0.01968 -0.32517 0.10574 0.00426 0.11000
5.16000 -0.01642 0.32716 0.01642 -0.32716 0.10703 0.00297 0.11000
5.17000 -0.01314 0.32879 0.01314 -0.32879 0.10810 0.00190 0.11000
5.18000 -0.00985 0.33005 0.00985 -0.33005 0.10893 0.00107 0.11000
5.19000 -0.00654 0.33095 0.00654 -0.33095 0.10953 0.00047 0.11000
5.20000 -0.00323 0.33149 0.00323 -0.33149 0.10989 0.00011 0.11000
5.21000 0.00009 0.33166 -0.00009 -0.33166 0.11000 0.00000 0.11000
5.22000 0.00340 0.33147 -0.00340 -0.33147 0.10987 0.00013 0.11000
5.23000 0.00671 0.33091 -0.00671 -0.33091 0.10950 0.00050 0.11000
5.24000 0.01002 0.32999 -0.01002 -0.32999 0.10890 0.00110 0.11000
5.25000 0.01331 0.32871 -0.01331 -0.32871 0.10805 0.00195 0.11000
5.26000 0.01659 0.32707 -0.01659 -0.32707 0.10697 0.00303 0.11000
5.27000 0.01985 0.32506 -0.01985 -0.32506 0.10566 0.00434 0.11000
5.28000 0.02309 0.32270 -0.02309 -0.32270 0.10413 0.00587 0.11000
5.29000 0.02631 0.31998 -0.02631 -0.31998 0.10239 0.00761 0.11000
5.30000 0.02949 0.31691 -0.02949 -0.31691 0.10043 0.00957 0.11000
5.31000 0.03264 0.31350 -0.03264 -0.31350 0.09828 0.01172 0.11000
5.32000 0.03576 0.30973 -0.03576 -0.30973 0.09593 0.01407 0.11000
5.33000 0.03884 0.30563 -0.03884 -0.30563 0.09341 0.01659 0.11000
5.34000 0.04187 0.30119 -0.04187 -0.30119 0.09072 0.01928 0.11000
5.35000 0.04486 0.29642 -0.04486 -0.29642 0.08786 0.02214 0.11000
5.36000 0.04780 0.29132 -0.04780 -0.29132 0.08487 0.02513 0.11000
5.37000 0.05068 0.28591 -0.05068 -0.28591 0.08174 0.02826 0.11000
5.38000 0.05351 0.28017 -0.05351 -0.28017 0.07850 0.03150 0.11000
5.39000 0.05629 0.27414 -0.05629 -0.27414 0.07515 0.03485 0.11000
5.40000 0.05900 0.26779 -0.05900 -0.26779 0.07171 0.03829 0.11000
5.41000 0.06164 0.26116 -0.06164 -0.26116 0.06820 0.04180 0.11000
5.42000 0.06422 0.25424 -0.06422 -0.25424 0.06464 0.04536 0.11000
5.43000 0.06673 0.24703 -0.06673 -0.24703 0.06103 0.04897 0.11000
5.44000 0.06916 0.23956 -0.06916 -0.23956 0.05739 0.05261 0.11000
5.45000 0.07152 0.23182 -0.07152 -0.23182 0.05374 0.05626 0.11000
5.46000 0.07379 0.22383 -0.07379 -0.22383 0.05010 0.05990 0.11000
5.47000 0.07599 0.21559 -0.07599 -0.21559 0.04648 0.06352 0.11000
5.48000 0.07810 0.20711 -0.07810 -0.20711 0.04290 0.06710 0.11000
5.49000 0.08013 0.19841 -0.08013 -0.19841 0.03937 0.07063 0.11000
5.50000 0.08207 0.18949 -0.08207 -0.18949 0.03591 0.07409 0.11000
5.51000 0.08392 0.18036 -0.08392 -0.18036 0.03253 0.07747 0.11000
5.52000 0.08568 0.17103 -0.08568 -0.17103 0.02925 0.08075 0.11000
5.53000 0.08734 0.16151 -0.08734 -0.16151 0.02609 0.08391 0.11000
5.54000 0.08891 0.15182 -0.08891 -0.15182 0.02305 0.08695 0.11000
5.55000 0.09038 0.14195 -0.09038 -0.14195 0.02015 0.08985 0.11000
5.56000 0.09175 0.13194 -0.09175 -0.13194 0.01741 0.09259 0.11000
5.57000 0.09302 0.12177 -0.09302 -0.12177 0.01483 0.09517 0.11000
5.58000 0.09418 0.11148 -0.09418 -0.11148 0.01243 0.09757 0.11000
5.59000 0.09524 0.10106 -0.09524 -0.10106 0.01021 0.09979 0.11000
5.60000 0.09620 0.09053 -0.09620 -0.09053 0.00820 0.10180 0.11000
5.61000 0.09706 0.07990 -0.09706 -0.07990 0.00638 0.10362 0.11000
5.62000 0.09780 0.06918 -0.09780 -0.06918 0.00479 0.10521 0.11000
5.63000 0.09844 0.05838 -0.09844 -0.05838 0.00341 0.10659 0.11000
5.64000 0.09897 0.04753 -0.09897 -0.04753 0.00226 0.10774 0.11000
5.65000 0.09939 0.03662 -0.09939 -0.03662 0.00134 0.10866 0.11000
5.66000 0.09970 0.02566 -0.09970 -0.02566 0.00066 0.10934 0.11000
5.67000 0.09990 0.01469 -0.09990 -0.01469 0.00022 0.10978 0.11000
5.68000 0.09999 0.00369 -0.09999 -0.00369 0.00001 0.10999 0.11000
5.69000 0.09998 -0.00731 -0.09998 0.00731 0.00005 0.10995 0.11000
5.70000 0.09985 -0.01830 -0.09985 0.01830 0.00033 0.10967 0.11000
5.71000 0.09961 -0.02927 -0.09961 0.02927 0.00086 0.10914 0.11000
5.72000 0.09926 -0.04021 -0.09926 0.04021 0.00162 0.10838 0.11000
5.73000 0.09881 -0.05111 -0.09881 0.05111 0.00261 0.10739 0.11000
5.74000 0.09824 -0.06194 -0.09824 0.06194 0.00384 0.10616 0.11000
5.75000 0.09757 -0.07271 -0.09757 0.07271 0.00529 0.10471 0.11000
5.76000 0.09679 -0.08340 -0.09679 0.08340 0.00696 0.10304 0.11000
5.77000 0.09590 -0.09400 -0.09590 0.09400 0.00884 0.10116 0.11000
5.78000 0.09491 -0.10450 -0.09491 0.10450 0.01092 0.09908 0.11000
5.79000 0.09381 -0.11488 -0.09381 0.11488 0.01320 0.09680 0.11000
5.80000 0.09261 -0.12513 -0.09261 0.12513 0.01566 0.09434 0.11000
5.81000 0.09131 -0.13525 -0.09131 0.13525 0.01829 0.09171 0.11000
5.82000 0.08991 -0.14522 -0.08991 0.14522 0.02109 0.08891 0.11000
5.83000 0.08840 -0.15502 -0.08840 0.15502 0.02403 0.08597 0.11000
5.84000 0.08681 -0.16466 -0.08681 0.16466 0.02711 0.08289 0.11000
5.85000 0.08511 -0.17412 -0.08511 0.17412 0.03032 0.07968 0.11000
5.86000 0.08332 -0.18338 -0.08332 0.18338 0.03363 0.07637 0.11000
5.87000 0.08144 -0.19245 -0.08144 0.19245 0.03704 0.07296 0.11000
5.88000 0.07948 -0.20130 -0.07948 0.20130 0.04052 0.06948 0.11000
5.89000 0.07742 -0.20993 -0.07742 0.20993 0.04407 0.06593 0.11000
5.90000 0.07528 -0.21833 -0.07528 0.21833 0.04767 0.06233 0.11000
5.91000 0.07305 -0.22649 -0.07305 0.22649 0.05130 0.05870 0.11000
5.92000 0.07075 -0.23440 -0.07075 0.23440 0.05494 0.05506 0.11000
5.93000 0.06837 -0.24205 -0.06837 0.24205 0.05859 0.05141 0.11000
5.94000 0.06591 -0.24943 -0.06591 0.24943 0.06222 0.04778 0.11000
5.95000 0.06338 -0.25654 -0.06338 0.25654 0.06582 0.04418 0.11000
5.96000 0.06078 -0.26337 -0.06078 0.26337 0.06937 0.04063 0.11000
5.97000 0.05811 -0.26991 -0.05811 0.26991 0.07285 0.03715 0.11000
5.98000 0.05538 -0.27616 -0.05538 0.27616 0.07626 0.03374 0.11000
5.99000 0.05259 -0.28209 -0.05259 0.28209 0.07958 0.03042 0.11000
6.00000 0.04974 -0.28772 -0.04974 0.28772 0.08278 0.02722 0.11000
6.01000 0.04684 -0.29304 -0.04684 0.29304 0.08587 0.02413 0.11000
6.02000 0.04388 -0.29803 -0.04388 0.29803 0.08882 0.02118 0.11000
6.03000 0.04088 -0.30269 -0.04088 0.30269 0.09162 0.01838 0.11000
6.04000 0.03783 -0.30702 -0.03783 0.30702 0.09426 0.01574 0.11000
6.05000 0.03474 -0.31101 -0.03474 0.31101 0.09673 0.01327 0.11000
6.06000 0.03161 -0.31466 -0.03161 0.31466 0.09901 0.01099 0.11000
6.07000 0.02845 -0.31796 -0.02845 0.31796 0.10110 0.00890 0.11000
6.08000 0.02525 -0.32091 -0.02525 0.32091 0.10299 0.00701 0.11000
6.09000 0.02203 -0.32352 -0.02203 0.32352 0.10466 0.00534 0.11000
6.10000 0.01878 -0.32576 -0.01878 0.32576 0.10612 0.00388 0.11000
6.11000 0.01551 -0.32765 -0.01551 0.32765 0.10735 0.00265 0.11000
6.12000 0.01223 -0.32917 -0.01223 0.32917 0.10835 0.00165 0.11000
6.13000 0.00893 -0.33034 -0.00893 0.33034 0.10912 0.00088 0.11000
6.14000 0.00562 -0.33114 -0.00562 0.33114 0.10965 0.00035 0.11000
6.15000 0.00231 -0.33157 -0.00231 0.33157 0.10994 0.00006 0.11000
6.16000 -0.00101 -0.33165 0.00101 0.33165 0.10999 0.00001 0.11000
6.17000 -0.00432 -0.33135 0.00432 0.33135 0.10979 0.00021 0.11000
6.18000 -0.00763 -0.33070 0.00763 0.33070 0.10936 0.00064 0.11000
6.19000 -0.01093 -0.32967 0.01093 0.32967 0.10869 0.00131 0.11000
6.20000 -0.01422 -0.32829 0.01422 0.32829 0.10777 0.00223 0.11000
6.21000 -0.01750 -0.32655 0.01750 0.32655 0.10663 0.00337 0.11000
6.22000 -0.02075 -0.32444 0.02075 0.32444 0.10526 0.00474 0.11000
6.23000 -0.02399 -0.32198 0.02399 0.32198 0.10367 0.00633 0.11000
6.24000 -0.02719 -0.31917 0.02719 0.31917 0.10187 0.00813 0.11000
6.25000 -0.03037 -0.31600 0.03037 0.31600 0.09986 0.01014 0.11000
6.26000 -0.03351 -0.31249 0.03351 0.31249 0.09765 0.01235 0.11000
6.27000 -0.03662 -0.30863 0.03662 0.30863 0.09525 0.01475 0.11000
6.28000 -0.03968 -0.30443 0.03968 0.30443 0.09268 0.01732 0.11000
6.29000 -0.04270 -0.29990 0.04270 0.29990 0.08994 0.02006 0.11000
6.30000 -0.04568 -0.29504 0.04568 0.29504 0.08705 0.02295 0.11000
6.31000 -0.04860 -0.28985 0.04860 0.28985 0.08401 0.02599 0.11000
6.32000 -0.05148 -0.28435 0.05148 0.28435 0.08085 0.02915 0.11000
6.33000 -0.05429 -0.27853 0.05429 0.27853 0.07758 0.03242 0.11000
6.34000 -0.05704 -0.27241 0.05704 0.27241 0.07421 0.03579 0.11000
6.35000 -0.05974 -0.26598 0.05974 0.26598 0.07075 0.03925 0.11000
6.36000 -0.06236 -0.25927 0.06236 0.25927 0.06722 0.04278 0.11000
6.37000 -0.06492 -0.25227 0.06492 0.25227 0.06364 0.04636 0.11000
6.38000 -0.06741 -0.24499 0.06741 0.24499 0.06002 0.04998 0.11000
6.39000 -0.06982 -0.23744 0.06982 0.23744 0.05638 0.05362 0.11000
6.40000 -0.07216 -0.22963 0.07216 0.22963 0.05273 0.05727 0.11000
6.41000 -0.07441 -0.22157 0.07441 0.22157 0.04909 0.06091 0.11000
6.42000 -0.07659 -0.21326 0.07659 0.21326 0.04548 0.06452 0.11000
6.43000 -0.07868 -0.20472 0.07868 0.20472 0.04191 0.06809 0.11000
6.44000 -0.08068 -0.19596 0.08068 0.19596 0.03840 0.07160 0.11000
6.45000 -0.08259 -0.18697 0.08259 0.18697 0.03496 0.07504 0.11000
6.46000 -0.08442 -0.17779 0.08442 0.17779 0.03161 0.07839 0.11000
6.47000 -0.08615 -0.16841 0.08615 0.16841 0.02836 0.08164 0.11000
6.48000 -0.08779 -0.15884 0.08779 0.15884 0.02523 0.08477 0.11000
6.49000 -0.08933 -0.14910 0.08933 0.14910 0.02223 0.08777 0.11000
6.50000 -0.09077 -0.13919 0.09077 0.13919 0.01937 0.09063 0.11000
6.51000 -0.09211 -0.12913 0.09211 0.12913 0.01667 0.09333 0.11000
6.52000 -0.09335 -0.11893 0.09335 0.11893 0.01414 0.09586 0.11000
6.53000 -0.09449 -0.10860 0.09449 0.10860 0.01179 0.09821 0.11000
6.54000 -0.09552 -0.09815 0.09552 0.09815 0.00963 0.10037 0.11000
6.55000 -0.09645 -0.08759 0.09645 0.08759 0.00767 0.10233 0.11000
6.56000 -0.09727 -0.07693 0.09727 0.07693 0.00592 0.10408 0.11000
6.57000 -0.09799 -0.06619 0.09799 0.06619 0.00438 0.10562 0.11000
6.58000 -0.09860 -0.05538 0.09860 0.05538 0.00307 0.10693 0.11000
6.59000 -0.09910 -0.04450 0.09910 0.04450 0.00198 0.10802 0.11000
6.60000 -0.09949 -0.03358 0.09949 0.03358 0.00113 0.10887 0.11000
6.61000 -0.09977 -0.02262 0.09977 0.02262 0.00051 0.10949 0.11000
