# t x1 v1 x2 v2 E_kin E_pot E_tot
0.00000 0.00000 1.00000 0.00000 0.00000 0.50000 0.00000 0.50000
0.01000 0.01000 0.99985 0.00000 0.00010 0.49985 0.00015 0.50000
0.02000 0.02000 0.99940 0.00000 0.00040 0.49940 0.00060 0.50000
0.03000 0.02999 0.99865 0.00001 0.00090 0.49865 0.00135 0.50000
0.04000 0.03997 0.99760 0.00002 0.00160 0.49761 0.00239 0.50000
0.05000 0.04994 0.99625 0.00004 0.00250 0.49626 0.00374 0.50000
0.06000 0.05989 0.99461 0.00007 0.00359 0.49463 0.00537 0.50000
0.07000 0.06983 0.99266 0.00011 0.00489 0.49270 0.00730 0.50000
0.08000 0.07974 0.99042 0.00017 0.00638 0.49049 0.00951 0.50000
0.09000 0.08964 0.98789 0.00024 0.00807 0.48799 0.01201 0.50000
0.10000 0.09950 0.98505 0.00033 0.00995 0.48522 0.01478 0.50000
0.11000 0.10934 0.98193 0.00044 0.01203 0.48216 0.01784 0.50000
0.12000 0.11914 0.97851 0.00057 0.01430 0.47885 0.02115 0.50000
0.13000 0.12891 0.97480 0.00073 0.01676 0.47526 0.02474 0.50000
0.14000 0.13863 0.97081 0.00091 0.01941 0.47142 0.02858 0.50000
0.15000 0.14832 0.96652 0.00112 0.02225 0.46733 0.03267 0.50000
0.16000 0.15796 0.96195 0.00135 0.02527 0.46300 0.03700 0.50000
0.17000 0.16756 0.95710 0.00162 0.02848 0.45843 0.04157 0.50000
0.18000 0.17710 0.95197 0.00193 0.03188 0.45363 0.04637 0.50000
0.19000 0.18660 0.94655 0.00226 0.03545 0.44861 0.05139 0.50000
0.20000 0.19603 0.94086 0.00263 0.03921 0.44338 0.05662 0.50000
0.21000 0.20541 0.93490 0.00305 0.04313 0.43795 0.06205 0.50000
0.22000 0.21473 0.92866 0.00350 0.04724 0.43232 0.06768 0.50000
0.23000 0.22399 0.92215 0.00399 0.05151 0.42651 0.07349 0.50000
0.24000 0.23317 0.91538 0.00453 0.05596 0.42053 0.07947 0.50000
0.25000 0.24229 0.90834 0.00511 0.06057 0.41438 0.08562 0.50000
0.26000 0.25134 0.90105 0.00574 0.06534 0.40808 0.09192 0.50000
0.27000 0.26031 0.89349 0.00642 0.07028 0.40164 0.09836 0.50000
0.28000 0.26921 0.88569 0.00715 0.07537 0.39506 0.10494 0.50000
0.29000 0.27803 0.87763 0.00793 0.08061 0.38837 0.11163 0.50000
0.30000 0.28676 0.86932 0.00876 0.08601 0.38156 0.11844 0.50000
0.31000 0.29541 0.86078 0.00965 0.09156 0.37466 0.12534 0.50000
0.32000 0.30398 0.85199 0.01059 0.09725 0.36767 0.13233 0.50000
0.33000 0.31245 0.84296 0.01159 0.10308 0.36061 0.13939 0.50000
0.34000 0.32083 0.83370 0.01265 0.10905 0.35348 0.14652 0.50000
0.35000 0.32912 0.82422 0.01377 0.11515 0.34630 0.15370 0.50000
0.36000 0.33732 0.81451 0.01496 0.12139 0.33908 0.16092 0.50000
0.37000 0.34541 0.80458 0.01620 0.12775 0.33183 0.16817 0.50000
0.38000 0.35341 0.79443 0.01751 0.13423 0.32457 0.17543 0.50000
0.39000 0.36130 0.78408 0.01889 0.14083 0.31731 0.18269 0.50000
0.40000 0.36909 0.77351 0.02033 0.14755 0.31005 0.18995 0.50000
0.41000 0.37677 0.76275 0.02184 0.15437 0.30281 0.19719 0.50000
0.42000 0.38434 0.75178 0.02342 0.16131 0.29560 0.20440 0.50000
0.43000 0.39181 0.74062 0.02507 0.16834 0.28843 0.21157 0.50000
0.44000 0.39916 0.72928 0.02678 0.17547 0.28132 0.21868 0.50000
0.45000 0.40639 0.71775 0.02858 0.18270 0.27427 0.22573 0.50000
0.46000 0.41351 0.70604 0.03044 0.19001 0.26730 0.23270 0.50000
0.47000 0.42051 0.69416 0.03238 0.19741 0.26041 0.23959 0.50000
0.48000 0.42739 0.68211 0.03439 0.20489 0.25362 0.24638 0.50000
0.49000 0.43415 0.66989 0.03647 0.21244 0.24694 0.25306 0.50000
0.50000 0.44079 0.65752 0.03864 0.22007 0.24038 0.25962 0.50000
0.51000 0.44730 0.64499 0.04088 0.22775 0.23394 0.26606 0.50000
0.52000 0.45369 0.63232 0.04319 0.23550 0.22764 0.27236 0.50000
0.53000 0.45995 0.61950 0.04559 0.24331 0.22149 0.27851 0.50000
0.54000 0.46608 0.60654 0.04806 0.25116 0.21549 0.28451 0.50000
0.55000 0.47208 0.59346 0.05061 0.25907 0.20965 0.29035 0.50000
0.56000 0.47795 0.58025 0.05324 0.26701 0.20399 0.29601 0.50000
0.57000 0.48368 0.56691 0.05595 0.27499 0.19850 0.30150 0.50000
0.58000 0.48928 0.55346 0.05874 0.28300 0.19321 0.30679 0.50000
0.59000 0.49475 0.53991 0.06161 0.29103 0.18810 0.31190 0.50000
0.60000 0.50008 0.52625 0.06456 0.29909 0.18319 0.31681 0.50000
0.61000 0.50528 0.51249 0.06759 0.30716 0.17850 0.32150 0.50000
0.62000 0.51033 0.49863 0.07070 0.31524 0.17401 0.32599 0.50000
0.63000 0.51525 0.48470 0.07390 0.32333 0.16974 0.33026 0.50000
0.64000 0.52003 0.47068 0.07717 0.33142 0.16569 0.33431 0.50000
0.65000 0.52466 0.45658 0.08052 0.33950 0.16186 0.33814 0.50000
0.66000 0.52916 0.44242 0.08396 0.34757 0.15827 0.34173 0.50000
0.67000 0.53351 0.42819 0.08748 0.35563 0.15491 0.34509 0.50000
0.68000 0.53772 0.41391 0.09107 0.36366 0.15179 0.34821 0.50000
0.69000 0.54179 0.39958 0.09475 0.37167 0.14890 0.35110 0.50000
0.70000 0.54571 0.38520 0.09851 0.37965 0.14625 0.35375 0.50000
0.71000 0.54949 0.37078 0.10234 0.38759 0.14385 0.35615 0.50000
0.72000 0.55313 0.35632 0.10626 0.39548 0.14169 0.35831 0.50000
0.73000 0.55662 0.34184 0.11025 0.40333 0.13977 0.36023 0.50000
0.74000 0.55996 0.32734 0.11432 0.41113 0.13809 0.36191 0.50000
0.75000 0.56317 0.31282 0.11847 0.41887 0.13665 0.36335 0.50000
0.76000 0.56622 0.29829 0.12270 0.42655 0.13546 0.36454 0.50000
0.77000 0.56913 0.28375 0.12700 0.43416 0.13450 0.36550 0.50000
0.78000 0.57190 0.26922 0.13138 0.44169 0.13379 0.36621 0.50000
0.79000 0.57452 0.25470 0.13584 0.44915 0.13330 0.36670 0.50000
0.80000 0.57699 0.24019 0.14037 0.45652 0.13305 0.36695 0.50000
0.81000 0.57932 0.22569 0.14497 0.46380 0.13303 0.36697 0.50000
0.82000 0.58150 0.21123 0.14964 0.47099 0.13323 0.36677 0.50000
0.83000 0.58354 0.19679 0.15439 0.47808 0.13365 0.36635 0.50000
0.84000 0.58544 0.18239 0.15920 0.48507 0.13428 0.36572 0.50000
0.85000 0.58719 0.16804 0.16409 0.49195 0.13512 0.36488 0.50000
0.86000 0.58880 0.15373 0.16904 0.49871 0.13617 0.36383 0.50000
0.87000 0.59027 0.13947 0.17406 0.50536 0.13742 0.36258 0.50000
0.88000 0.59159 0.12527 0.17915 0.51188 0.13886 0.36114 0.50000
0.89000 0.59277 0.11114 0.18430 0.51827 0.14048 0.35952 0.50000
0.90000 0.59381 0.09708 0.18951 0.52453 0.14228 0.35772 0.50000
0.91000 0.59471 0.08310 0.19479 0.53065 0.14425 0.35575 0.50000
0.92000 0.59548 0.06919 0.20013 0.53663 0.14638 0.35362 0.50000
0.93000 0.59610 0.05538 0.20552 0.54246 0.14866 0.35134 0.50000
0.94000 0.59658 0.04165 0.21097 0.54814 0.15110 0.34890 0.50000
0.95000 0.59693 0.02802 0.21648 0.55366 0.15366 0.34634 0.50000
0.96000 0.59714 0.01449 0.22205 0.55903 0.15636 0.34364 0.50000
0.97000 0.59722 0.00108 0.22766 0.56422 0.15917 0.34083 0.50000
0.98000 0.59717 -0.01223 0.23333 0.56925 0.16210 0.33790 0.50000
0.99000 0.59698 -0.02542 0.23905 0.57411 0.16512 0.33488 0.50000
1.00000 0.59666 -0.03849 0.24481 0.57879 0.16824 0.33176 0.50000
1.01000 0.59621 -0.05142 0.25062 0.58329 0.17143 0.32857 0.50000
1.02000 0.59563 -0.06423 0.25648 0.58760 0.17470 0.32530 0.50000
1.03000 0.59492 -0.07690 0.26237 0.59172 0.17802 0.32198 0.50000
1.04000 0.59409 -0.08943 0.26831 0.59565 0.18140 0.31860 0.50000
1.05000 0.59314 -0.10181 0.27429 0.59938 0.18481 0.31519 0.50000
1.06000 0.59206 -0.11405 0.28030 0.60292 0.18826 0.31174 0.50000
1.07000 0.59086 -0.12612 0.28634 0.60625 0.19172 0.30828 0.50000
1.08000 0.58953 -0.13804 0.29242 0.60937 0.19519 0.30481 0.50000
1.09000 0.58810 -0.14980 0.29853 0.61228 0.19866 0.30134 0.50000
1.10000 0.58654 -0.16138 0.30467 0.61498 0.20212 0.29788 0.50000
1.11000 0.58487 -0.17280 0.31083 0.61746 0.20556 0.29444 0.50000
1.12000 0.58308 -0.18404 0.31702 0.61972 0.20897 0.29103 0.50000
1.13000 0.58119 -0.19510 0.32322 0.62176 0.21233 0.28767 0.50000
1.14000 0.57918 -0.20598 0.32945 0.62358 0.21564 0.28436 0.50000
1.15000 0.57707 -0.21668 0.33570 0.62516 0.21889 0.28111 0.50000
1.16000 0.57485 -0.22718 0.34195 0.62652 0.22207 0.27793 0.50000
1.17000 0.57253 -0.23749 0.34822 0.62764 0.22517 0.27483 0.50000
1.18000 0.57010 -0.24760 0.35451 0.62852 0.22817 0.27183 0.50000
1.19000 0.56757 -0.25751 0.36079 0.62917 0.23109 0.26891 0.50000
1.20000 0.56495 -0.26722 0.36709 0.62958 0.23389 0.26611 0.50000
1.21000 0.56223 -0.27672 0.37339 0.62974 0.23658 0.26342 0.50000
1.22000 0.55942 -0.28602 0.37968 0.62966 0.23914 0.26086 0.50000
1.23000 0.55651 -0.29510 0.38598 0.62934 0.24158 0.25842 0.50000
1.24000 0.55352 -0.30397 0.39227 0.62877 0.24387 0.25613 0.50000
1.25000 0.55043 -0.31262 0.39855 0.62794 0.24602 0.25398 0.50000
1.26000 0.54726 -0.32105 0.40483 0.62687 0.24802 0.25198 0.50000
1.27000 0.54401 -0.32926 0.41109 0.62554 0.24986 0.25014 0.50000
1.28000 0.54068 -0.33725 0.41734 0.62396 0.25153 0.24847 0.50000
1.29000 0.53727 -0.34501 0.42357 0.62213 0.25304 0.24696 0.50000
1.30000 0.53378 -0.35254 0.42978 0.62004 0.25437 0.24563 0.50000
1.31000 0.53022 -0.35984 0.43597 0.61769 0.25552 0.24448 0.50000
1.32000 0.52658 -0.36692 0.44213 0.61509 0.25648 0.24352 0.50000
1.33000 0.52288 -0.37375 0.44827 0.61223 0.25726 0.24274 0.50000
1.34000 0.51911 -0.38036 0.45437 0.60911 0.25784 0.24216 0.50000
1.35000 0.51527 -0.38673 0.46045 0.60573 0.25823 0.24177 0.50000
1.36000 0.51138 -0.39286 0.46649 0.60209 0.25843 0.24157 0.50000
1.37000 0.50742 -0.39875 0.47249 0.59820 0.25842 0.24158 0.50000
1.38000 0.50340 -0.40440 0.47845 0.59404 0.25821 0.24179 0.50000
1.39000 0.49933 -0.40981 0.48437 0.58963 0.25780 0.24220 0.50000
1.40000 0.49521 -0.41499 0.49024 0.58495 0.25719 0.24281 0.50000
1.41000 0.49103 -0.41992 0.49607 0.58002 0.25638 0.24362 0.50000
1.42000 0.48681 -0.42460 0.50184 0.57483 0.25536 0.24464 0.50000
1.43000 0.48254 -0.42905 0.50756 0.56938 0.25414 0.24586 0.50000
1.44000 0.47823 -0.43325 0.51323 0.56368 0.25272 0.24728 0.50000
1.45000 0.47388 -0.43722 0.51884 0.55772 0.25110 0.24890 0.50000
1.46000 0.46949 -0.44093 0.52438 0.55150 0.24929 0.25071 0.50000
1.47000 0.46506 -0.44441 0.52987 0.54503 0.24728 0.25272 0.50000
1.48000 0.46060 -0.44764 0.53528 0.53831 0.24508 0.25492 0.50000
1.49000 0.45611 -0.45063 0.54063 0.53134 0.24270 0.25730 0.50000
1.50000 0.45159 -0.45338 0.54591 0.52412 0.24013 0.25987 0.50000
1.51000 0.44704 -0.45589 0.55111 0.51665 0.23738 0.26262 0.50000
1.52000 0.44247 -0.45816 0.55624 0.50894 0.23446 0.26554 0.50000
1.53000 0.43788 -0.46019 0.56129 0.50098 0.23138 0.26862 0.50000
1.54000 0.43327 -0.46198 0.56626 0.49277 0.22813 0.27187 0.50000
1.55000 0.42864 -0.46354 0.57115 0.48433 0.22472 0.27528 0.50000
1.56000 0.42400 -0.46486 0.57595 0.47565 0.22117 0.27883 0.50000
1.57000 0.41934 -0.46594 0.58066 0.46674 0.21747 0.28253 0.50000
1.58000 0.41468 -0.46679 0.58528 0.45759 0.21364 0.28636 0.50000
1.59000 0.41001 -0.46741 0.58981 0.44821 0.20968 0.29032 0.50000
1.60000 0.40533 -0.46780 0.59424 0.43860 0.20560 0.29440 0.50000
1.61000 0.40065 -0.46796 0.59858 0.42877 0.20141 0.29859 0.50000
1.62000 0.39597 -0.46790 0.60282 0.41871 0.19712 0.30288 0.50000
1.63000 0.39129 -0.46761 0.60695 0.40844 0.19274 0.30726 0.50000
1.64000 0.38662 -0.46710 0.61099 0.39795 0.18827 0.31173 0.50000
1.65000 0.38195 -0.46637 0.61491 0.38724 0.18373 0.31627 0.50000
1.66000 0.37729 -0.46542 0.61873 0.37633 0.17912 0.32088 0.50000
1.67000 0.37265 -0.46425 0.62244 0.36521 0.17446 0.32554 0.50000
1.68000 0.36801 -0.46288 0.62603 0.35389 0.16975 0.33025 0.50000
1.69000 0.36339 -0.46129 0.62952 0.34237 0.16501 0.33499 0.50000
1.70000 0.35878 -0.45950 0.63288 0.33066 0.16024 0.33976 0.50000
1.71000 0.35420 -0.45751 0.63613 0.31875 0.15546 0.34454 0.50000
1.72000 0.34963 -0.45531 0.63925 0.30666 0.15067 0.34933 0.50000
1.73000 0.34509 -0.45292 0.64226 0.29438 0.14590 0.35410 0.50000
1.74000 0.34058 -0.45033 0.64514 0.28193 0.14114 0.35886 0.50000
1.75000 0.33609 -0.44755 0.64790 0.26930 0.13641 0.36359 0.50000
1.76000 0.33163 -0.44458 0.65053 0.25650 0.13172 0.36828 0.50000
1.77000 0.32720 -0.44142 0.65303 0.24354 0.12708 0.37292 0.50000
1.78000 0.32280 -0.43809 0.65540 0.23041 0.12251 0.37749 0.50000
1.79000 0.31844 -0.43458 0.65764 0.21713 0.11800 0.38200 0.50000
1.80000 0.31411 -0.43089 0.65974 0.20369 0.11358 0.38642 0.50000
1.81000 0.30982 -0.42704 0.66171 0.19011 0.10925 0.39075 0.50000
1.82000 0.30557 -0.42301 0.66354 0.17638 0.10503 0.39497 0.50000
1.83000 0.30136 -0.41883 0.66524 0.16252 0.10092 0.39908 0.50000
1.84000 0.29719 -0.41449 0.66679 0.14852 0.09693 0.40307 0.50000
1.85000 0.29307 -0.40999 0.66821 0.13440 0.09308 0.40692 0.50000
1.86000 0.28899 -0.40534 0.66948 0.12016 0.08937 0.41063 0.50000
1.87000 0.28496 -0.40055 0.67061 0.10579 0.08582 0.41418 0.50000
1.88000 0.28098 -0.39562 0.67159 0.09132 0.08243 0.41757 0.50000
1.89000 0.27705 -0.39055 0.67243 0.07674 0.07921 0.42079 0.50000
1.90000 0.27317 -0.38535 0.67313 0.06206 0.07617 0.42383 0.50000
1.91000 0.26934 -0.38002 0.67368 0.04728 0.07332 0.42668 0.50000
1.92000 0.26557 -0.37456 0.67407 0.03241 0.07067 0.42933 0.50000
1.93000 0.26185 -0.36899 0.67432 0.01746 0.06823 0.43177 0.50000
1.94000 0.25819 -0.36330 0.67442 0.00243 0.06600 0.43400 0.50000
1.95000 0.25459 -0.35750 0.67437 -0.01268 0.06399 0.43601 0.50000
1.96000 0.25104 -0.35160 0.67417 -0.02785 0.06220 0.43780 0.50000
1.97000 0.24756 -0.34560 0.67381 -0.04308 0.06065 0.43935 0.50000
1.98000 0.24413 -0.33951 0.67331 -0.05837 0.05934 0.44066 0.50000
1.99000 0.24077 -0.33332 0.67265 -0.07371 0.05827 0.44173 0.50000
2.00000 0.23746 -0.32705 0.67183 -0.08910 0.05745 0.44255 0.50000
2.01000 0.23423 -0.32070 0.67086 -0.10452 0.05689 0.44311 0.50000
2.02000 0.23105 -0.31427 0.66974 -0.11998 0.05658 0.44342 0.50000
2.03000 0.22794 -0.30777 0.66847 -0.13546 0.05654 0.44346 0.50000
2.04000 0.22490 -0.30121 0.66703 -0.15097 0.05676 0.44324 0.50000
2.05000 0.22192 -0.29458 0.66545 -0.16649 0.05725 0.44275 0.50000
2.06000 0.21900 -0.28791 0.66370 -0.18202 0.05801 0.44199 0.50000
2.07000 0.21616 -0.28118 0.66181 -0.19755 0.05904 0.44096 0.50000
2.08000 0.21338 -0.27441 0.65975 -0.21308 0.06035 0.43965 0.50000
2.09000 0.21067 -0.26759 0.65754 -0.22860 0.06193 0.43807 0.50000
2.10000 0.20803 -0.26075 0.65518 -0.24410 0.06379 0.43621 0.50000
2.11000 0.20546 -0.25387 0.65266 -0.25958 0.06592 0.43408 0.50000
2.12000 0.20295 -0.24697 0.64999 -0.27504 0.06832 0.43168 0.50000
2.13000 0.20052 -0.24005 0.64716 -0.29046 0.07100 0.42900 0.50000
2.14000 0.19815 -0.23311 0.64418 -0.30585 0.07394 0.42606 0.50000
2.15000 0.19585 -0.22617 0.64104 -0.32119 0.07716 0.42284 0.50000
2.16000 0.19363 -0.21923 0.63776 -0.33647 0.08064 0.41936 0.50000
2.17000 0.19147 -0.21228 0.63432 -0.35170 0.08438 0.41562 0.50000
2.18000 0.18938 -0.20534 0.63072 -0.36687 0.08838 0.41162 0.50000
2.19000 0.18736 -0.19842 0.62698 -0.38197 0.09264 0.40736 0.50000
2.20000 0.18541 -0.19151 0.62308 -0.39699 0.09714 0.40286 0.50000
2.21000 0.18353 -0.18462 0.61904 -0.41194 0.10189 0.39811 0.50000
2.22000 0.18172 -0.17776 0.61484 -0.42679 0.10688 0.39312 0.50000
2.23000 0.17998 -0.17093 0.61050 -0.44156 0.11209 0.38791 0.50000
2.24000 0.17830 -0.16414 0.60601 -0.45622 0.11754 0.38246 0.50000
2.25000 0.17669 -0.15739 0.60138 -0.47078 0.12320 0.37680 0.50000
2.26000 0.17515 -0.15069 0.59660 -0.48523 0.12908 0.37092 0.50000
2.27000 0.17368 -0.14404 0.59167 -0.49957 0.13516 0.36484 0.50000
2.28000 0.17227 -0.13744 0.58661 -0.51379 0.14143 0.35857 0.50000
2.29000 0.17093 -0.13091 0.58140 -0.52787 0.14789 0.35211 0.50000
2.30000 0.16965 -0.12444 0.57605 -0.54183 0.15453 0.34547 0.50000
2.31000 0.16844 -0.11805 0.57056 -0.55565 0.16134 0.33866 0.50000
2.32000 0.16729 -0.11173 0.56494 -0.56933 0.16831 0.33169 0.50000
2.33000 0.16621 -0.10549 0.55918 -0.58285 0.17542 0.32458 0.50000
2.34000 0.16518 -0.09934 0.55328 -0.59623 0.18268 0.31732 0.50000
2.35000 0.16422 -0.09327 0.54725 -0.60944 0.19006 0.30994 0.50000
2.36000 0.16332 -0.08730 0.54109 -0.62249 0.19756 0.30244 0.50000
2.37000 0.16247 -0.08143 0.53480 -0.63537 0.20516 0.29484 0.50000
2.38000 0.16169 -0.07566 0.52839 -0.64808 0.21286 0.28714 0.50000
2.39000 0.16096 -0.07000 0.52184 -0.66061 0.22065 0.27935 0.50000
2.40000 0.16029 -0.06444 0.51517 -0.67295 0.22851 0.27149 0.50000
2.41000 0.15967 -0.05901 0.50838 -0.68510 0.23642 0.26358 0.50000
2.42000 0.15911 -0.05369 0.50147 -0.69706 0.24439 0.25561 0.50000
2.43000 0.15860 -0.04850 0.49444 -0.70883 0.25239 0.24761 0.50000
2.44000 0.15814 -0.04343 0.48730 -0.72038 0.26042 0.23958 0.50000
2.45000 0.15773 -0.03849 0.48004 -0.73174 0.26846 0.23154 0.50000
2.46000 0.15737 -0.03369 0.47266 -0.74288 0.27650 0.22350 0.50000
2.47000 0.15705 -0.02903 0.46518 -0.75380 0.28453 0.21547 0.50000
2.48000 0.15679 -0.02451 0.45759 -0.76450 0.29253 0.20747 0.50000
2.49000 0.15656 -0.02014 0.44989 -0.77498 0.30050 0.19950 0.50000
2.50000 0.15638 -0.01591 0.44209 -0.78523 0.30842 0.19158 0.50000
2.51000 0.15624 -0.01184 0.43419 -0.79525 0.31628 0.18372 0.50000
2.52000 0.15615 -0.00792 0.42619 -0.80503 0.32407 0.17593 0.50000
2.53000 0.15609 -0.00416 0.41809 -0.81458 0.33178 0.16822 0.50000
2.54000 0.15606 -0.00056 0.40989 -0.82387 0.33938 0.16062 0.50000
2.55000 0.15607 0.00287 0.40161 -0.83293 0.34689 0.15311 0.50000
2.56000 0.15612 0.00614 0.39324 -0.84173 0.35427 0.14573 0.50000
2.57000 0.15620 0.00923 0.38478 -0.85027 0.36153 0.13847 0.50000
2.58000 0.15630 0.01216 0.37623 -0.85856 0.36864 0.13136 0.50000
2.59000 0.15644 0.01490 0.36761 -0.86659 0.37560 0.12440 0.50000
2.60000 0.15660 0.01747 0.35890 -0.87436 0.38241 0.11759 0.50000
2.61000 0.15679 0.01986 0.35012 -0.88186 0.38904 0.11096 0.50000
2.62000 0.15700 0.02207 0.34126 -0.88910 0.39549 0.10451 0.50000
2.63000 0.15723 0.02409 0.33234 -0.89606 0.40175 0.09825 0.50000
2.64000 0.15748 0.02593 0.32334 -0.90275 0.40781 0.09219 0.50000
2.65000 0.15775 0.02758 0.31428 -0.90916 0.41367 0.08633 0.50000
2.66000 0.15803 0.02904 0.30516 -0.91529 0.41930 0.08070 0.50000
2.67000 0.15833 0.03030 0.29598 -0.92115 0.42472 0.07528 0.50000
2.68000 0.15863 0.03137 0.28674 -0.92672 0.42990 0.07010 0.50000
2.69000 0.15895 0.03225 0.27745 -0.93201 0.43484 0.06516 0.50000
2.70000 0.15928 0.03294 0.26810 -0.93701 0.43953 0.06047 0.50000
2.71000 0.15961 0.03342 0.25871 -0.94172 0.44398 0.05602 0.50000
2.72000 0.15995 0.03371 0.24927 -0.94614 0.44816 0.05184 0.50000
2.73000 0.16028 0.03379 0.23979 -0.95028 0.45209 0.04791 0.50000
2.74000 0.16062 0.03368 0.23026 -0.95412 0.45574 0.04426 0.50000
2.75000 0.16096 0.03337 0.22070 -0.95767 0.45912 0.04088 0.50000
2.76000 0.16129 0.03285 0.21111 -0.96092 0.46223 0.03777 0.50000
2.77000 0.16161 0.03213 0.20149 -0.96388 0.46505 0.03495 0.50000
2.78000 0.16193 0.03121 0.19183 -0.96655 0.46759 0.03241 0.50000
2.79000 0.16224 0.03009 0.18216 -0.96892 0.46985 0.03015 0.50000
2.80000 0.16253 0.02877 0.17246 -0.97099 0.47182 0.02818 0.50000
2.81000 0.16281 0.02724 0.16274 -0.97276 0.47350 0.02650 0.50000
2.82000 0.16308 0.02551 0.15300 -0.97424 0.47490 0.02510 0.50000
2.83000 0.16332 0.02357 0.14325 -0.97542 0.47600 0.02400 0.50000
2.84000 0.16355 0.02144 0.13349 -0.97630 0.47681 0.02319 0.50000
2.85000 0.16375 0.01910 0.12373 -0.97689 0.47734 0.02266 0.50000
2.86000 0.16393 0.01656 0.11396 -0.97718 0.47757 0.02243 0.50000
2.87000 0.16408 0.01382 0.10419 -0.97717 0.47752 0.02248 0.50000
2.88000 0.16420 0.01088 0.09442 -0.97686 0.47719 0.02281 0.50000
2.89000 0.16430 0.00775 0.08465 -0.97627 0.47658 0.02342 0.50000
2.90000 0.16436 0.00441 0.07489 -0.97537 0.47568 0.02432 0.50000
2.91000 0.16438 0.00088 0.06514 -0.97418 0.47452 0.02548 0.50000
2.92000 0.16437 -0.00284 0.05541 -0.97271 0.47308 0.02692 0.50000
2.93000 0.16433 -0.00676 0.04569 -0.97093 0.47138 0.02862 0.50000
2.94000 0.16424 -0.01087 0.03599 -0.96887 0.46942 0.03058 0.50000
2.95000 0.16411 -0.01518 0.02631 -0.96653 0.46720 0.03280 0.50000
2.96000 0.16393 -0.01967 0.01666 -0.96389 0.46473 0.03527 0.50000
2.97000 0.16371 -0.02435 0.00704 -0.96097 0.46203 0.03797 0.50000
2.98000 0.16345 -0.02921 -0.00256 -0.95776 0.45908 0.04092 0.50000
2.99000 0.16313 -0.03425 -0.01212 -0.95428 0.45591 0.04409 0.50000
3.00000 0.16276 -0.03948 -0.02164 -0.95051 0.45252 0.04748 0.50000
3.01000 0.16234 -0.04489 -0.03113 -0.94647 0.44891 0.05109 0.50000
3.02000 0.16186 -0.05047 -0.04057 -0.94215 0.44510 0.05490 0.50000
3.03000 0.16133 -0.05622 -0.04997 -0.93756 0.44109 0.05891 0.50000
3.04000 0.16074 -0.06214 -0.05932 -0.93270 0.43690 0.06310 0.50000
3.05000 0.16009 -0.06824 -0.06862 -0.92757 0.43252 0.06748 0.50000
3.06000 0.15937 -0.07449 -0.07787 -0.92218 0.42798 0.07202 0.50000
3.07000 0.15860 -0.08091 -0.08706 -0.91653 0.42328 0.07672 0.50000
3.08000 0.15775 -0.08749 -0.09620 -0.91061 0.41844 0.08156 0.50000
3.09000 0.15685 -0.09422 -0.10528 -0.90445 0.41345 0.08655 0.50000
3.10000 0.15587 -0.10111 -0.11429 -0.89803 0.40834 0.09166 0.50000
3.11000 0.15482 -0.10815 -0.12324 -0.89135 0.40310 0.09690 0.50000
3.12000 0.15371 -0.11533 -0.13211 -0.88444 0.39777 0.10223 0.50000
3.13000 0.15252 -0.12265 -0.14092 -0.87728 0.39233 0.10767 0.50000
3.14000 0.15125 -0.13011 -0.14966 -0.86988 0.38681 0.11319 0.50000
3.15000 0.14991 -0.13771 -0.15832 -0.86225 0.38122 0.11878 0.50000
3.16000 0.14850 -0.14544 -0.16690 -0.85439 0.37557 0.12443 0.50000
3.17000 0.14700 -0.15330 -0.17541 -0.84630 0.36986 0.13014 0.50000
3.18000 0.14543 -0.16128 -0.18383 -0.83799 0.36412 0.13588 0.50000
3.19000 0.14378 -0.16937 -0.19217 -0.82945 0.35834 0.14166 0.50000
3.20000 0.14204 -0.17759 -0.20042 -0.82071 0.35255 0.14745 0.50000
3.21000 0.14023 -0.18591 -0.20858 -0.81175 0.34675 0.15325 0.50000
3.22000 0.13832 -0.19434 -0.21665 -0.80258 0.34096 0.15904 0.50000
3.23000 0.13634 -0.20288 -0.22463 -0.79322 0.33518 0.16482 0.50000
3.24000 0.13427 -0.21151 -0.23252 -0.78365 0.32942 0.17058 0.50000
3.25000 0.13211 -0.22023 -0.24030 -0.77390 0.32371 0.17629 0.50000
3.26000 0.12986 -0.22904 -0.24799 -0.76395 0.31804 0.18196 0.50000
3.27000 0.12753 -0.23794 -0.25558 -0.75383 0.31243 0.18757 0.50000
3.28000 0.12510 -0.24692 -0.26307 -0.74352 0.30689 0.19311 0.50000
3.29000 0.12259 -0.25597 -0.27045 -0.73304 0.30143 0.19857 0.50000
3.30000 0.11998 -0.26509 -0.27773 -0.72239 0.29606 0.20394 0.50000
3.31000 0.11729 -0.27428 -0.28490 -0.71158 0.29078 0.20922 0.50000
3.32000 0.11450 -0.28352 -0.29196 -0.70061 0.28562 0.21438 0.50000
3.33000 0.11162 -0.29282 -0.29891 -0.68948 0.28056 0.21944 0.50000
3.34000 0.10864 -0.30217 -0.30575 -0.67821 0.27564 0.22436 0.50000
3.35000 0.10557 -0.31157 -0.31247 -0.66679 0.27084 0.22916 0.50000
3.36000 0.10241 -0.32100 -0.31908 -0.65524 0.26619 0.23381 0.50000
3.37000 0.09915 -0.33047 -0.32558 -0.64355 0.26169 0.23831 0.50000
3.38000 0.09580 -0.33998 -0.33196 -0.63174 0.25734 0.24266 0.50000
